Scene_ID,Character,Dialogue,Scene_Description,Metadata
6.0,VALERIS,"I could only succeed you, sir.",[Spock's quarters],
6.0,UHURA (on intercom),Now hear this. All officers to the bridge. Klingon battle cruiser off the port bow. All officers to the bridge.,[Spock's quarters],
7.0,,,[Enterprise-A bridge],
7.0,VOICE (OC),Captain on the bridge.,[Enterprise-A bridge],
7.0,CHEKOV,"Shall we raise our shields, Captain?",[Enterprise-A bridge],
7.0,KIRK,I've never been this close.,[Enterprise-A bridge],
7.0,SPOCK,The Chancellor is undoubtedly awaiting our signal.,[Enterprise-A bridge],
7.0,KIRK,"Uhura, hailing frequencies.",[Enterprise-A bridge],
7.0,UHURA,Aye sir.,[Enterprise-A bridge],
7.0,KIRK,"Right standard rudder, bring us alongside.",[Enterprise-A bridge],
7.0,VALERIS,"Right standard rudder, Z plus five degrees.",[Enterprise-A bridge],
7.0,UHURA,"Channel is open, Captain.",[Enterprise-A bridge],
7.0,KIRK,"This is the Starship Enterprise, Captain James T. Kirk commanding.",[Enterprise-A bridge],
7.0,GORKON (on viewscreen),This is Kronos One. I am Chancellor Gorkon.,[Enterprise-A bridge],
7.0,KIRK,Chancellor. We've been ordered to escort you through Federation space to your meeting on Earth.,[Enterprise-A bridge],
7.0,GORKON (on viewscreen),"Thank you, Captain.",[Enterprise-A bridge],
7.0,KIRK,Would you and your party care to dine this evening aboard the Enterprise with my officers as guests of the United Federation of Planets?,[Enterprise-A bridge],
7.0,GORKON (on viewscreen),We would be delighted to accept your gracious invitation.,[Enterprise-A bridge],
7.0,KIRK,We'll make arrangements to have you beamed aboard at nineteen thirty hours.,[Enterprise-A bridge],
7.0,GORKON (on viewscreen),I shall look forward to that.,[Enterprise-A bridge],
7.0,KIRK,I hope you're happy.,[Enterprise-A bridge],
7.0,VALERIS,"Captain, there is a supply of Romulan ale aboard. It might make the evening pass more ...smoothly?",[Enterprise-A bridge],
7.0,KIRK,"Officer thinking, Lieutenant.",[Enterprise-A bridge],
7.0,CHEKOV,Guess who is coming to dinner?,[Enterprise-A bridge],
8.0,,,[Enterprise-A transporter room],
8.0,KIRK,Energise.,[Enterprise-A transporter room],
8.0,,,[Enterprise-A transporter room],
8.0,KIRK,Chancellor Gorkon.,[Enterprise-A transporter room],
8.0,GORKON,Captain Kirk.,[Enterprise-A transporter room],
8.0,KIRK,"May I present Captain Spock, whom I believe you know.",[Enterprise-A transporter room],(a crewman blows traditional bo'sun's pipe call)
8.0,GORKON,"Captain, face to face at last. ...You have my thanks.",[Enterprise-A transporter room],
8.0,SPOCK,Chancellor.,[Enterprise-A transporter room],
8.0,GORKON,"Gentlemen, this is my daughter Azetbur, ...my military advisor Brigadier Kerla, ...and this is General Chang my chief of staff.",[Enterprise-A transporter room],
8.0,CHANG,"I've always wanted to meet you, Captain.",[Enterprise-A transporter room],
8.0,KIRK,I'm not sure how to take that.,[Enterprise-A transporter room],
8.0,KERLA,"Sincere admiration, Kirk,...",[Enterprise-A transporter room],
8.0,CHANG,...from one warrior to another.,[Enterprise-A transporter room],
8.0,KIRK,Right. ...This way. I think you might enjoy a brief tour.,[Enterprise-A transporter room],
8.0,CREWMAN #1,They all look alike.,[Enterprise-A transporter room],
8.0,CREWMAN #2,What about that smell? You know only the top of the line models can even talk and...,[Enterprise-A transporter room],
8.0,VALERIS,You men have work?,[Enterprise-A transporter room],
8.0,CREWMAN #1/#2,"Yes, ma'am.",[Enterprise-A transporter room],
8.0,VALERIS,Then snap to it.,[Enterprise-A transporter room],
9.0,,,[Enterprise-A officer's mess],
9.0,GORKON,"I offer a toast. ...The undiscovered country, ...the future.",[Enterprise-A officer's mess],
9.0,ALL,The undiscovered country.,[Enterprise-A officer's mess],
9.0,SPOCK,"Hamlet, act three, scene one.",[Enterprise-A officer's mess],
9.0,GORKON,You have not experienced Shakespeare until you have read him in the original Klingon.,[Enterprise-A officer's mess],
9.0,CHANG,(in Klingonese) 'To be or not to be.',[Enterprise-A officer's mess],
9.0,KERLA,"Captain Kirk, I thought Romulan ale was illegal.",[Enterprise-A officer's mess],
9.0,KIRK,One of the advantages of being a thousand light years from Federation headquarters.,[Enterprise-A officer's mess],
9.0,McCOY,"To you, Chancellor Gorkon, one of the architects of our future.",[Enterprise-A officer's mess],
9.0,ALL,Chancellor!,[Enterprise-A officer's mess],
9.0,SCOTT,Perhaps we are looking at something of that future here.,[Enterprise-A officer's mess],
9.0,CHANG,"Tell me, Captain Kirk, would you be willing to give up Starfleet?",[Enterprise-A officer's mess],
9.0,SPOCK,I believe the Captain feels that Starfleet's mission has always been one of peace.,[Enterprise-A officer's mess],
9.0,CHANG,Ah.,[Enterprise-A officer's mess],
9.0,KIRK,Far be it for me to dispute my first officer. Starfleet has always been...,[Enterprise-A officer's mess],
9.0,CHANG,"Come now, Captain, there's no need to mince words. In space, all warriors are cold warriors.",[Enterprise-A officer's mess],
9.0,UHURA,"Er. General, are you fond of ...Shakes ....peare?",[Enterprise-A officer's mess],
9.0,CHEKOV,We do believe all planets have a sovereign claim to inalienable human rights.,[Enterprise-A officer's mess],
9.0,AZETBUR,Inalien... If only you could hear yourselves? 'Human rights.' Why the very name is racist. The Federation is no more than a 'homo sapiens' only club.,[Enterprise-A officer's mess],
9.0,CHANG,"Present company excepted, of course.",[Enterprise-A officer's mess],
9.0,KERLA,"In any case, we know where this is leading. The annihilation of our culture.",[Enterprise-A officer's mess],
9.0,McCOY,That's not true!,[Enterprise-A officer's mess],
9.0,KERLA,No!,[Enterprise-A officer's mess],
9.0,McCOY,No!,[Enterprise-A officer's mess],
9.0,CHANG,"'To be, or not to be!', that is the question which preoccupies our people, Captain Kirk. ...We need breathing room.",[Enterprise-A officer's mess],
9.0,KIRK,"Earth, Hitler, nineteen thirty-eight.",[Enterprise-A officer's mess],
9.0,CHANG,I beg your pardon?,[Enterprise-A officer's mess],
9.0,GORKON,"Well, ...I see we have a long way to go.",[Enterprise-A officer's mess],
10.0,,,[Enterprise-A transporter room],
10.0,KIRK,"We must do this again, sometime.",[Enterprise-A transporter room],
10.0,GORKON,"You don't trust me, do you? ...I don't blame you. ...If there is to be a Brave New World, our generation is going to have the hardest time living in it. ...Captain Spock.",[Enterprise-A transporter room],
10.0,SPOCK,Chancellor. ...Madam.,[Enterprise-A transporter room],
10.0,AZETBUR,"Captain,",[Enterprise-A transporter room],
10.0,CHANG,"Well, most kind. 'Parting is such sweet sorrow,' Hm, Captain. 'Have we not heard the chimes at midnight?'",[Enterprise-A transporter room],
10.0,CHANG,(in Klingonese) Energise.,[Enterprise-A transporter room],
10.0,SCOTT,Thank God.,[Enterprise-A transporter room],
10.0,UHURA,Did you see the way they ate?,[Enterprise-A transporter room],
10.0,CHEKOV,Terrible table manners.,[Enterprise-A transporter room],
10.0,SPOCK,I doubt that our own behaviour will distinguish us in the annals of diplomacy.,[Enterprise-A transporter room],
10.0,KIRK,I'm going to sleep it off. Please let me know if there's some other way we can screw up tonight.,[Enterprise-A transporter room],
10.0,McCOY,I'm going to find a pot of black coffee.,[Enterprise-A transporter room],
11.0,,,[Kirk's quarters],
11.0,,,[Kirk's quarters],
11.0,SPOCK (on intercom),Captain Kirk. Will you please join me on the bridge? Captain Kirk?,[Kirk's quarters],
12.0,,,[Enterprise-A bridge],
12.0,SPOCK,"Ah, Captain.",[Enterprise-A bridge],Captain's log. The Enterprise hosted Chancellor Gorkon and company to dinner last night. Our manners weren't exactly Emily Post. Note to the galley. Romulan ale no longer to be served at diplomatic functions.
12.0,KIRK,What is it?,[Enterprise-A bridge],
12.0,SPOCK,I find this curious.,[Enterprise-A bridge],
12.0,KIRK,"Spock, I'm really tired.",[Enterprise-A bridge],
12.0,SPOCK,We are reading an enormous amount of neutron radiation.,[Enterprise-A bridge],
12.0,KIRK,Where?,[Enterprise-A bridge],
12.0,SPOCK,Strangely enough it appears to be emanating from us.,[Enterprise-A bridge],
12.0,KIRK,The Enterprise?,[Enterprise-A bridge],
12.0,KIRK,"Valeris, do you know anything about a radiation surge?",[Enterprise-A bridge],
12.0,VALERIS,Sir?,[Enterprise-A bridge],
12.0,KIRK,Chekov?,[Enterprise-A bridge],
12.0,CHEKOV,Only the size of my head!,[Enterprise-A bridge],
12.0,KIRK,I know what you mean. (on the viewscreen a photon torpedo hits the Klingon battle cruiser),[Enterprise-A bridge],
12.0,KIRK,What's happened?,[Enterprise-A bridge],
12.0,SPOCK,We have fired on the Chancellor's ship.,[Enterprise-A bridge],
12.0,CHEKOV,Torpedo room! Please confirm. Have we fired?,[Enterprise-A bridge],
12.0,KIRK,"Uhura, monitor!",[Enterprise-A bridge],
12.0,UHURA (OC),Aye sir.,[Enterprise-A bridge],
12.0,VALERIS,Direct hit!,[Enterprise-A bridge],
12.0,UHURA,"Confirmed, sir.",[Enterprise-A bridge],
12.0,,,[Enterprise-A bridge],
13.0,,,[Gorkon's stateroom],
13.0,KERLA (OC),We've lost gravity.,[Gorkon's stateroom],
13.0,STEX,We are betrayed!,[Gorkon's stateroom],(a second photon torpedo shoots out and the Klingon ship loses gravity)
14.0,,,[Enterprise-A torpedo bay],
14.0,KIRK (on intercom),This is the bridge. Do you read me? Do you read me?,[Enterprise-A torpedo bay],
15.0,,,[Enterprise-A bridge],
15.0,KIRK,Torpedo bay! Did we fire those torpedoes?,[Enterprise-A bridge],
16.0,,,[Enterprise-A torpedo bay],
16.0,SCOTT,"Negative, Captain. According to Inventory we're still fully loaded.",[Enterprise-A torpedo bay],
17.0,,,[Kronos One transporter room],
17.0,,,[Kronos One transporter room],
18.0,,,[Gorkon's stateroom],
18.0,GORKON,(in Klingonese) Find Chang!,[Gorkon's stateroom],
19.0,,,[Enterprise-A bridge],(two 'hit-men' in Starfleet environmental suits and wearing gravity boot beam aboard and shoot the Klingon transporter officer)
19.0,CHEKOV,Unable to confirm or deny firing the two photon torpedoes.,[Enterprise-A bridge],
19.0,KIRK (OC),Hailing frequencies.,[Enterprise-A bridge],
19.0,UHURA,Aye sir.,[Enterprise-A bridge],
20.0,,,[Kronos One corridors],
20.0,UHURA (OC),"Kronos One, this is Enterprise. Do you read? Over.",[Kronos One corridors],
20.0,,,[Kronos One corridors],
21.0,,,[Gorkon's stateroom],
21.0,,,[Gorkon's stateroom],
22.0,,,[Enterprise-A bridge],(the 'hit-men' shoot two more Klingons and third severing his arm. Pink Klingon blood floats in the gravity free environment)
22.0,UHURA,"It's very hard to make out, sir. There's been some weapons firing and a lot of shouting.",[Enterprise-A bridge],
22.0,CHEKOV (OC),She's still listing.,[Enterprise-A bridge],(the 'hit-men' shoot a fourth Klingon before targeting Gorkon)
22.0,KIRK,She's spinning out of control.,[Enterprise-A bridge],
23.0,,,[Kronos One transporter room],
23.0,,,[Kronos One transporter room],
23.0,KLINGON VOICE,(in Klingonese) Restoring auxiliary gravity.,[Kronos One transporter room],
24.0,,,[Enterprise-A bridge],
24.0,CHANG (on viewscreen),"Have you not a shred of decency ...in you, Kirk? We come in peace and you blatantly defy that peace. For that I shall blow you out of the stars.",[Enterprise-A bridge],(the 'hit-men' transport out together with some Klingon blood)
24.0,KIRK,We haven't fired.,[Enterprise-A bridge],
24.0,SPOCK,"Captain, according to our data banks, we have. ...Twice.",[Enterprise-A bridge],
24.0,VALERIS,"Captain, they're coming about!",[Enterprise-A bridge],
24.0,SPOCK,They're preparing to fire.,[Enterprise-A bridge],
24.0,CHEKOV (OC),"Shields up, Captain?",[Enterprise-A bridge],
24.0,VALERIS,"Captain, our shields!",[Enterprise-A bridge],
24.0,CHEKOV,"Shields up, Captain?",[Enterprise-A bridge],
24.0,KIRK,Signal our surrender.,[Enterprise-A bridge],
24.0,UHURA,Captain?,[Enterprise-A bridge],
24.0,KIRK,We surrender!,[Enterprise-A bridge],
24.0,UHURA,This is Enterprise.,[Enterprise-A bridge],
24.0,CHEKOV,If they fire...,[Enterprise-A bridge],
24.0,UHURA,We surrender.,[Enterprise-A bridge],
24.0,CHEKOV,...with our shields down...,[Enterprise-A bridge],
24.0,UHURA,We surrender.,[Enterprise-A bridge],
24.0,CHEKOV,...we will not be able to respond.,[Enterprise-A bridge],
24.0,UHURA (OC),"Repeat, Enterprise surrenders.",[Enterprise-A bridge],
25.0,,,[Enterprise-A torpedo bay],
25.0,McCOY,Are we firing torpedoes?,[Enterprise-A torpedo bay],
25.0,KIRK,I wish I knew.,[Enterprise-A torpedo bay],
25.0,McCOY (OC),Well it sure looks like it.,[Enterprise-A torpedo bay],
25.0,KIRK,"I'm going aboard. Spock, you have the conn.",[Enterprise-A torpedo bay],
25.0,SPOCK,I am responsible for involving you in this. I will go.,[Enterprise-A torpedo bay],
25.0,KIRK,"No, I'll go. You'll be responsible for getting me out of this. We'll not be the instigators of a full-scale war on the eve of universal peace.",[Enterprise-A torpedo bay],
25.0,McCOY,I'm going too. They may need a doctor.,[Enterprise-A torpedo bay],
25.0,SPOCK,Perhaps you're right.,[Enterprise-A torpedo bay],
25.0,KIRK,"Uhura, tell them we're coming. And tell them we're unarmed.",[Enterprise-A torpedo bay],
25.0,UHURA (OC),Aye sir.,[Enterprise-A torpedo bay],
26.0,,,[Kronos One transporter room],
26.0,KERLA,Have you lost your mind?,[Kronos One transporter room],
26.0,KIRK,I give you my word I don't understand what's happened.,[Kronos One transporter room],
26.0,McCOY (OC),We're here to help.,[Kronos One transporter room],
26.0,KERLA,Follow me.,[Kronos One transporter room],
27.0,,,[Gorkon's stateroom],
27.0,McCOY,Chancellor Gorkon!,[Gorkon's stateroom],
27.0,KIRK,"My God, what has happened here?",[Gorkon's stateroom],
27.0,CHANG,You dare to feign ignorance?,[Gorkon's stateroom],
27.0,KIRK,What happened?,[Gorkon's stateroom],
27.0,CHANG,"With a direct torpedo hit you crippled our entire gravitational field, and two of your Starfleet crew beamed aboard wearing magnetic boots and did this.",[Gorkon's stateroom],
27.0,McCOY,Aren't you carrying a surgeon?,[Gorkon's stateroom],
27.0,CHANG,We were until this disgrace.,[Gorkon's stateroom],
27.0,McCOY,"Then for God's sake, man, let me help. ...I've got a pulse. We can move him. ...I'm gonna need some light. Can we get him on the table? ...Hold him! Hold him, while I stabilise him. ...I said hold him! ...Sweet Jesus!",[Gorkon's stateroom],
27.0,KIRK,Can you?...,[Gorkon's stateroom],
27.0,McCOY,"Jim, I don't even know his anatomy. ...His wounds are not closing.",[Gorkon's stateroom],
27.0,KERLA,He's killing him!,[Gorkon's stateroom],
27.0,McCOY,"He's gone into some kind of damned arrest. ...Come on, dammit! Come on. ...He's not responding.",[Gorkon's stateroom],
27.0,GORKON,"Don't let it end this way, Captain.",[Gorkon's stateroom],
27.0,CHANG,"Under article number one hundred and eighty-four of your Interstellar Law, ...I'm placing you under arrest. You are charged with assassinating the Chancellor of the High Council.",[Gorkon's stateroom],
27.0,KIRK,He tried to save him!,[Gorkon's stateroom],
28.0,,,[Enterprise-A bridge],
28.0,UHURA,They've been arrested.,[Enterprise-A bridge],
28.0,CHEKOV,"Mister Spock, we've got to do something!",[Enterprise-A bridge],
28.0,SPOCK,"I assume command of this ship as of zero two thirty hours. Commander Uhura, please notify Starfleet Headquarters. Tell them precisely what has taken place, and request instructions.",[Enterprise-A bridge],
28.0,UHURA,Aye sir.,[Enterprise-A bridge],
28.0,VALERIS,But we cannot allow them to be taken back to Kronos as prisoners.,[Enterprise-A bridge],
28.0,SPOCK,"What do you suggest, Lieutenant? Opening fire will not retrieve them, and an armed combat is precisely what the Captain wished to avoid. We will be able to follow the Captain's movements.",[Enterprise-A bridge],
28.0,VALERIS,"How did you achieve this, sir?",[Enterprise-A bridge],
28.0,SPOCK,"Time is precious, Lieutenant. We must endeavour to piece together what happened here tonight. According to our data bank, this ship fired those torpedoes.",[Enterprise-A bridge],
28.0,SCOTT,No way!,[Enterprise-A bridge],
28.0,SPOCK,"I sympathise, Mister Scott, but we need evidence. Please accompany me.",[Enterprise-A bridge],
28.0,CHEKOV,And if we cannot piece together what happened? What then?,[Enterprise-A bridge],
28.0,SPOCK,"In that case, Mister Chekov, it resides in the purview of the diplomats.",[Enterprise-A bridge],
29.0,,,[Federation President's office],
