Scene_ID,Character,Dialogue,Scene_Description,Metadata
1.0,KIRK,No.,[Enterprise-B bridge],
1.0,HARRIMAN,"Please, I insist.",[Enterprise-B bridge],
1.0,KIRK,Take us out.,[Enterprise-B bridge],
1.0,,,[Enterprise-B bridge],
1.0,CHEKOV,"Very good, sir.",[Enterprise-B bridge],
1.0,SCOTT,Brought a tear to my eye.,[Enterprise-B bridge],(the crew breaks out into general applause)
1.0,KIRK,"Oh, be quiet.",[Enterprise-B bridge],
1.0,,,[Enterprise-B bridge],
1.0,JOURNALIST #1,"Gentlemen! Gentlemen! Tell me. Now that you've seen the rest of the ship, How's it feel to be back?",[Enterprise-B bridge],
1.0,KIRK/SCOTT/CHEKOV,Fine. Fine. Fine.,[Enterprise-B bridge],"(as Kirk, Scott and Chekov return from their tour of the ship the journalists accost them again)"
1.0,HARRIMAN,"Ladies and gentlemen, we've just cleared the asteroid belt. Our course today will take us out past Pluto and then back to Spacedock. Just a quick run around the block.",[Enterprise-B bridge],
1.0,CONN OFFICER,"Captain, will there be time to conduct any tests on the warp drive system?",[Enterprise-B bridge],
1.0,COMMUNICATIONS OFFICER,"We're picking up a distress call, Captain.",[Enterprise-B bridge],
1.0,HARRIMAN,On... On speakers.,[Enterprise-B bridge],
1.0,COMM VOICE,This is the transport ship Lakul. We're caught in some kind of energy distortion. Two ships in our convoy. ...We're trapped in a severe gravimetric distortion. We can't break free. We need immediate help. It' tearing us apart. This is the trans...,[Enterprise-B bridge],
1.0,SCIENCE OFFICER,The Lakul is one of two ships transporting El-Aurian refugees to Earth.,[Enterprise-B bridge],
1.0,HARRIMAN,"Ensign Sulu, can you locate them?",[Enterprise-B bridge],
1.0,DEMORA,"The ships are bearing at three one zero mark two one five. Distance, three light years.",[Enterprise-B bridge],
1.0,HARRIMAN,Signal the closest starship. We're in no condition to mount a rescue. ...We don't even have a full crew aboard.,[Enterprise-B bridge],
1.0,NAVIGATOR,"We're the only one in range, sir.",[Enterprise-B bridge],
1.0,HARRIMAN,"...Well, then, ...I guess it's up to us. Helm, lay in an intercept course and engage at maximum warp.",[Enterprise-B bridge],
1.0,DEMORA (OC),Aye sir.,[Enterprise-B bridge],
1.0,SCOTT,"(to Kirk) Captain, is there something wrong with your chair?",[Enterprise-B bridge],
1.0,DEMORA,"We're within visual range of the energy distortion, Captain.",[Enterprise-B bridge],
1.0,HARRIMAN,On screen.,[Enterprise-B bridge],
1.0,CHEKOV (OC),What the hell is that?,[Enterprise-B bridge],
1.0,DEMORA,I've located the transport ships. ...Their hulls are starting to buckle under the stress. ...They won't survive much longer.,[Enterprise-B bridge],
1.0,LIEUTENANT,"We're encountering severe gravimetric distortions from the energy ribbon, Captain.",[Enterprise-B bridge],
1.0,HARRIMAN,We'll have to keep our distance. We don't want to get pulled in too.,[Enterprise-B bridge],
1.0,KIRK,Tractor beam! Tractor beam.,[Enterprise-B bridge],
1.0,HARRIMAN,We don't have a tractor beam.,[Enterprise-B bridge],
1.0,KIRK,You left Spacedock without a tractor beam?,[Enterprise-B bridge],
1.0,HARRIMAN,"It won't be installed until Tuesday. ...Ensign Sulu, try generating a subspace field around the ships. That might break them free.",[Enterprise-B bridge],
1.0,DEMORA,"There's too much quantum interference, Captain.",[Enterprise-B bridge],
1.0,HARRIMAN,What about... What about venting plasma from the warp nacelles? That might disrupt the ribbon's hold on the ships.,[Enterprise-B bridge],
1.0,NAVIGATOR,"Aye sir. ...Releasing drive-plasma. ...It's not having any effect, sir. I think the ribbon's hold...",[Enterprise-B bridge],
1.0,DEMORA,Sir! The starboard vessel's hull is collapsing...,[Enterprise-B bridge],
1.0,CHEKOV (OC),How many people were aboard that ship?,[Enterprise-B bridge],
1.0,DEMORA (OC),Two hundred sixty-five.,[Enterprise-B bridge],
1.0,SCIENCE OFFICER,"Sir, the Lakul's hull integrity is down to twelve percent.",[Enterprise-B bridge],
1.0,HARRIMAN,"Captain Kirk, ...I would appreciate any suggestions you might have.",[Enterprise-B bridge],
1.0,KIRK,First ...move us within transporter range and beam those people aboard the Enterprise.,[Enterprise-B bridge],
1.0,HARRIMAN,What about the gravimetric distortions? They'll tear us apart.,[Enterprise-B bridge],
1.0,KIRK,Risk is part of the game if you want to sit in that chair.,[Enterprise-B bridge],
1.0,HARRIMAN,"Helm, close to within transporter range.",[Enterprise-B bridge],
1.0,KIRK,"And second, ...turn that damned thing off.",[Enterprise-B bridge],
1.0,,,[Enterprise-B bridge],
1.0,DEMORA,"We're within range, sir.",[Enterprise-B bridge],
1.0,HARRIMAN,Beam them directly to Sickbay.,[Enterprise-B bridge],(the cameraman turns off the floodlight)
1.0,LIEUTENANT (OC),Aye sir.,[Enterprise-B bridge],
1.0,CHEKOV,How big is your medical staff?,[Enterprise-B bridge],
1.0,HARRIMAN,The medical staff ...doesn't arrive 'til Tuesday.,[Enterprise-B bridge],
1.0,CHEKOV,(mutters in Russian) (to journalists) You and you and you. You've just become nurses. Let's go.,[Enterprise-B bridge],
1.0,DEMORA,Main engineering reports fluctuations in the warp plasma relays.,[Enterprise-B bridge],
1.0,LIEUTENANT,"Sir, I'm having trouble locking onto them. They appear to be ...in some sort of temporal flux.",[Enterprise-B bridge],
1.0,KIRK (OC),Scotty?,[Enterprise-B bridge],
1.0,SCOTT (OC),What the hell.,[Enterprise-B bridge],
1.0,SCOTT,Their life signs are ...are phasing in and out of our space-time continuum.,[Enterprise-B bridge],
1.0,KIRK,Phasing? To where?,[Enterprise-B bridge],
1.0,NAVIGATOR,Sir! Their hull's collapsing!,[Enterprise-B bridge],
1.0,KIRK (OC),"Beam them out of there, Scotty!",[Enterprise-B bridge],
1.0,SCOTT,Transport complete. ...I got forty-seven ...out of one hundred fifty.,[Enterprise-B bridge],
1.0,,,[Enterprise-B bridge],
1.0,KIRK,Report!,[Enterprise-B bridge],
1.0,SCIENCE OFFICER,We're caught in a gravimetric field emanating from the trailing edge of the ribbon.,[Enterprise-B bridge],(suddenly the ship is rocked by a huge explosion)
1.0,HARRIMAN,"All engines, full reverse!",[Enterprise-B bridge],
1.0,,,[Enterprise-B bridge],
2.0,,,[Enterprise-B sickbay],
2.0,CHEKOV,You're going to be all right. We are going to help you. We are going to help you.,[Enterprise-B sickbay],
2.0,JOURNALIST #2,It's okay. Everything is fine.,[Enterprise-B sickbay],
2.0,SORAN,Why? ...Why?,[Enterprise-B sickbay],
2.0,JOURNALIST #2,It's all right. You're safe. You're on the Enterprise.,[Enterprise-B sickbay],
2.0,SORAN,"No. No, I have to go. I have to go back.",[Enterprise-B sickbay],
2.0,JOURNALIST #2,You have to stay right here.,[Enterprise-B sickbay],
2.0,SORAN,"You don't understand! Let me go back! Let me go back! ...Let me go back! Let me go back, please!",[Enterprise-B sickbay],
2.0,,,[Enterprise-B sickbay],
2.0,JOURNALIST #3 (OC),What was he talking about?,[Enterprise-B sickbay],
2.0,JOURNALIST #2,I have no idea.,[Enterprise-B sickbay],(Chekov tranquillises Soran)
2.0,CHEKOV,Can I help you?,[Enterprise-B sickbay],
2.0,GUINAN,It's going to be okay.,[Enterprise-B sickbay],
2.0,CHEKOV,You'll be all right. You just need to rest. Come over here.,[Enterprise-B sickbay],
2.0,,,[Enterprise-B sickbay],
3.0,,,[Enterprise-B bridge],
3.0,SCOTT,There's just no way to disrupt a gravimetric field of this magnitude!,[Enterprise-B bridge],
3.0,LIEUTENANT,Hull integrity at eighty-two percent.,[Enterprise-B bridge],
3.0,SCOTT,But I do have a theory.,[Enterprise-B bridge],
3.0,KIRK,I thought you might.,[Enterprise-B bridge],
3.0,SCOTT,An anti-matter discharge directly ahead might disrupt the field long enough for us to break away.,[Enterprise-B bridge],
3.0,KIRK,Photon torpedo?,[Enterprise-B bridge],
3.0,SCOTT,Aye sir.,[Enterprise-B bridge],
3.0,SCIENCE OFFICER,We're losing main power.,[Enterprise-B bridge],
3.0,KIRK (OC),"Load torpedo bays, prepare to fire on my command.",[Enterprise-B bridge],
3.0,DEMORA,"Captain, ...we don't have any torpedoes.",[Enterprise-B bridge],
3.0,KIRK,Don't tell me. ...Tuesday.,[Enterprise-B bridge],
3.0,LIEUTENANT,Hull integrity at forty percent.,[Enterprise-B bridge],
3.0,SCOTT,"Captain, it may be possible to simulate a torpedo blast using a resonance burst from the main deflector dish.",[Enterprise-B bridge],
3.0,KIRK,Where are the deflector relays?,[Enterprise-B bridge],
3.0,DEMORA,"Deck fifteen, section twenty-one alpha.",[Enterprise-B bridge],
3.0,HARRIMAN,I'll go. You have the bridge.,[Enterprise-B bridge],
3.0,KIRK,Wait! Your place is on the bridge of your ship. ...I'll take care of it.,[Enterprise-B bridge],
3.0,KIRK,Scotty! Keep things together until I get back.,[Enterprise-B bridge],
3.0,SCOTT,I always do.,[Enterprise-B bridge],
3.0,,,[Enterprise-B bridge],
3.0,SCOTT,Bridge to Captain Kirk.,[Enterprise-B bridge],
3.0,,,[Enterprise-B bridge],LIEUTENANT Forty-five seconds to structural collapse!
4.0,,,[Enterprise-B deflector room],
4.0,KIRK,Kirk here.,[Enterprise-B deflector room],
4.0,SCOTT (on intercom),I don't know how much longer I can hold her together!,[Enterprise-B deflector room],
4.0,KIRK,That's it. Let's go!,[Enterprise-B deflector room],
4.0,,,[Enterprise-B deflector room],
5.0,,,[Enterprise-B bridge],
5.0,HARRIMAN,Activate main deflector.,[Enterprise-B bridge],
5.0,SCOTT,We're breaking free.,[Enterprise-B bridge],
5.0,,,[Enterprise-B bridge],
5.0,DEMORA (OC),It's all right. I'm increasing power to compensate. ...We're clear.,[Enterprise-B bridge],
5.0,HARRIMAN,"You did it, Kirk! Damage report, Ensign.",[Enterprise-B bridge],(another explosion hits the Enterprise in the deflector dish area)
5.0,DEMORA,There's some buckling on the starboard nacelle. ...And we've also got a hull breach in engineering section. Emergency forcefields in place and holding.,[Enterprise-B bridge],
5.0,SCOTT (OC),Where?,[Enterprise-B bridge],
5.0,DEMORA,"Sections twenty through twenty-eight on decks thirteen, fourteen ...and fifteen.",[Enterprise-B bridge],
5.0,SCOTT,"Bridge to Captain Kirk. ...Captain Kirk, please respond. ...Have Chekov meet me on deck fifteen.",[Enterprise-B bridge],
5.0,,,[Enterprise-B bridge],
6.0,,,[Enterprise-B corridor],
6.0,CHEKOV,My God... Was anyone in there?,[Enterprise-B corridor],
6.0,SCOTT,Aye.,[Enterprise-B corridor],
6.0,,,[Enterprise-B corridor],
6.0,,,[Enterprise-B corridor],
6.0,,,[Enterprise-B corridor],
7.0,,,[Enterprise sailing vessel],78 Years Later
7.0,,,[Enterprise sailing vessel],
7.0,RIKER (OC),Bring out the prisoner!,[Enterprise sailing vessel],
7.0,PICARD,"Mister Worf, I always knew this day would come. Are you prepared to face the charges?",[Enterprise sailing vessel],(all the Enterprise crew are in nineteenth century naval dress)
7.0,TROI,Answer him!,[Enterprise sailing vessel],
7.0,WORF,I am prepared.,[Enterprise sailing vessel],
7.0,RIKER,"'We, the officers and crew of the U.S.S. Enterprise, being of sound mind and judgment, hereby make the following charges against Lieutenant Worf. One. That he did knowingly and wilfully perform above and beyond the call of duty on countless occasions. Two. Most seriously, that he has earned the admiration and respect of the entire crew.'",[Enterprise sailing vessel],
7.0,PICARD,"Mister Worf. I hereby promote you to the rank of Lieutenant Commander, with all the rights and privileges thereto. And may God have mercy on your soul.",[Enterprise sailing vessel],
7.0,,,[Enterprise sailing vessel],
7.0,LAFORGE,Hip! Hip!,[Enterprise sailing vessel],
7.0,ALL,Hooray!,[Enterprise sailing vessel],(the whole crew cheer and applaud)
7.0,LAFORGE,Hip! Hip!,[Enterprise sailing vessel],
7.0,ALL,Hooray!,[Enterprise sailing vessel],
7.0,LAFORGE,Hip! Hip!,[Enterprise sailing vessel],
7.0,ALL,Hooray!,[Enterprise sailing vessel],
7.0,PICARD,"Congratulations, Mister Worf.",[Enterprise sailing vessel],
7.0,WORF,"Thank you, sir.",[Enterprise sailing vessel],
7.0,RIKER,Extend the plank!,[Enterprise sailing vessel],
7.0,CREWMEMBERS,Into the sea with him. ...Feed him to the sharks. ...Walk the plank. etc.,[Enterprise sailing vessel],
7.0,RIKER,Lower the badge of office.,[Enterprise sailing vessel],
7.0,,,[Enterprise sailing vessel],
7.0,RIKER,He'll never make it. No one ever has.,[Enterprise sailing vessel],
7.0,,,[Enterprise sailing vessel],(an officer's hat is lowered over the end of the plank)
7.0,PICARD,"If there's one thing I've learnt over the years, is never to underestimate a Klingon.",[Enterprise sailing vessel],
7.0,,,[Enterprise sailing vessel],"(Worf jumps, grabs the hat and lands safely back on the plank)"
7.0,RIKER,Remove the plank.,[Enterprise sailing vessel],
7.0,,,[Enterprise sailing vessel],(Worf dons the hat to cheers)
7.0,PICARD,Number One. That's 'Retract the plank' not 'Remove the plank'.,[Enterprise sailing vessel],
7.0,RIKER,"Of course, sir. ...Sorry!",[Enterprise sailing vessel],(Crusher shows particular amusement as Worf drops into the sea)
7.0,WORF,Aarrgh! ...Aarrgh!,[Enterprise sailing vessel],
7.0,DATA,"Doctor, I must confess I am uncertain as to why someone falling into freezing water is amusing.",[Enterprise sailing vessel],
7.0,CRUSHER,"Oh, it's all done in good fun, Data.",[Enterprise sailing vessel],
7.0,DATA,Fun?,[Enterprise sailing vessel],
7.0,CRUSHER,Fun.,[Enterprise sailing vessel],
7.0,DATA,I do not understand.,[Enterprise sailing vessel],
7.0,CRUSHER,You've got to get into the spirit of things. Learn to be spontaneous. Live in the moment. Do something unexpected. Get it!,[Enterprise sailing vessel],
7.0,DATA,Got it.,[Enterprise sailing vessel],
7.0,,,[Enterprise sailing vessel],
7.0,CRUSHER,Oh! ...Oh!,[Enterprise sailing vessel],
7.0,LAFORGE,Data. That was not funny.,[Enterprise sailing vessel],(Data pushes Crusher into the sea knocking Worf back in who was climbing out)
7.0,RIKER,All hands make sail! T'gansuls and courses. Stand by the braces!,[Enterprise sailing vessel],
7.0,PICARD,"Will, ...just imagine what it was like. No engines. No computers. Just the wind and the sea and the stars to guide you.",[Enterprise sailing vessel],
7.0,RIKER,"Bad food, brutal discipline. ...No women!",[Enterprise sailing vessel],
7.0,COMM VOICE,Bridge to Captain Picard.,[Enterprise sailing vessel],
7.0,PICARD,Picard here.,[Enterprise sailing vessel],
7.0,COMM VOICE,There's a personal message for you from Earth.,[Enterprise sailing vessel],
7.0,PICARD,"Put it through down here. The best thing about a life at sea was that no one could reach you. This was freedom, Will.",[Enterprise sailing vessel],
7.0,PICARD,Computer. Arch.,[Enterprise sailing vessel],
7.0,RIKER,Look alive there!,[Enterprise sailing vessel],
7.0,,,[Enterprise sailing vessel],
7.0,TROI,"Here. Take the wheel. ...Captain, are you all right?",[Enterprise sailing vessel],
7.0,PICARD,Yes. I'm fine. ...Excuse me.,[Enterprise sailing vessel],(the holodeck arch appears on the deck and Picard reads the message)
7.0,PICARD,Computer. Exit.,[Enterprise sailing vessel],
7.0,RIKER,Mister La Forge. Set the royals and stunsails.,[Enterprise sailing vessel],
7.0,LAFORGE,"What's a stunsail, sir?",[Enterprise sailing vessel],
7.0,RIKER,You see the last yardarm? Just above that...,[Enterprise sailing vessel],
7.0,COMM VOICE,Bridge to holodeck three.,[Enterprise sailing vessel],
7.0,RIKER,Riker here.,[Enterprise sailing vessel],
7.0,COMM VOICE,"We're picking up a distress call from the Amargosa observatory, sir. They say they're under attack.",[Enterprise sailing vessel],
7.0,RIKER,RED ALERT! All hands to battle stations! Captain Picard to the bridge.,[Enterprise sailing vessel],
7.0,,,[Enterprise sailing vessel],
8.0,,,[Enterprise-D bridge],
8.0,,,[Enterprise-D bridge],
8.0,RIKER,It looks like we're too late.,[Enterprise-D bridge],
8.0,WORF,There are no other ships in the system.,[Enterprise-D bridge],(most of the bridge crew are still dressed in period costume)
8.0,RIKER,"Captain, we are approaching Amargosa. It looks like the observatory took quite a beating.",[Enterprise-D bridge],
8.0,PICARD,Survivors?,[Enterprise-D bridge],
8.0,DATA,"Sensors show five life signs aboard the station, Captain.",[Enterprise-D bridge],
8.0,RIKER,The station complement was nineteen.,[Enterprise-D bridge],
8.0,PICARD,"Stand down from RED ALERT. ...Number One, ...will you begin an investigation? I'll be in my ready room.",[Enterprise-D bridge],
8.0,RIKER,Sir?,[Enterprise-D bridge],
8.0,PICARD,Make it so. Just do it!,[Enterprise-D bridge],
8.0,RIKER,Mister Worf.,[Enterprise-D bridge],
8.0,WORF,Aye sir.,[Enterprise-D bridge],
8.0,,,[Enterprise-D bridge],
9.0,,,[Amargosa Observatory],
9.0,RIKER,"Mister Worf, you're with me.",[Amargosa Observatory],
9.0,WORF,These blast patterns are consistent with a type-three disruptor.,[Amargosa Observatory],
9.0,RIKER,"Great! That narrows it to Romulan, Breen and Klingon.",[Amargosa Observatory],
9.0,WORF (OC),Over here!,[Amargosa Observatory],
9.0,WORF,It's all right. Do not struggle.,[Amargosa Observatory],
9.0,RIKER,"It's okay, we're right here. ...I've got you. I'm Commander William Riker from the Starship Enterprise.",[Amargosa Observatory],
9.0,SORAN,Soran. ...Doctor Tolian Soran.,[Amargosa Observatory],
9.0,RIKER,"Who attacked you, Doctor?",[Amargosa Observatory],
9.0,SORAN,"I don't know, it all happened so fast.",[Amargosa Observatory],
9.0,SECURITY OFFICER,"Commander, ...you'd better take a look at this.",[Amargosa Observatory],
9.0,WORF,Romulans!,[Amargosa Observatory],
9.0,,,[Amargosa Observatory],
10.0,,,[Data's quarters],
10.0,LAFORGE,"Data, whatever possessed you to push her in the water in the first place?",[Data's quarters],
10.0,DATA,I was attempting to ...get into the spirit of things. I thought it would be amusing. ...Spot! ...Is she still angry?,[Data's quarters],
10.0,LAFORGE,I'd stay out of sickbay for a couple of days if I were you.,[Data's quarters],
10.0,,,[Data's quarters],
10.0,LAFORGE,"Data, ...you're not actually thinking about using that thing are you?",[Data's quarters],
10.0,DATA,I have considered it for many months. In the light of my recent episode with Doctor Crusher now would be the appropriate time.,[Data's quarters],(Data goes to a closet and gets out the emotion chip)
10.0,LAFORGE,I thought you were worried it would overload your neural net.,[Data's quarters],
10.0,DATA,"That is true. However, I believe my growth as an artificial lifeform has reached an impasse. For thirty-four years I have endeavoured to become more 'human', to grow beyond my original programming. Still I am still unable to grasp such a basic concept as humour. ...This emotion chip may be the only answer. ...Geordi...",[Data's quarters],
10.0,LAFORGE,"All right. ...Listen! At the first sign of trouble, I'm going to deactivate it. Agreed?",[Data's quarters],
10.0,DATA,Agreed.,[Data's quarters],
10.0,,,[Data's quarters],
11.0,,,[Enterprise-D ready room],
11.0,RIKER,We found two dead Romulans on the station. We're analysing their equipment to see if we can determine what ship they're from.,[Enterprise-D ready room],
11.0,PICARD,There's still no indication of why they attacked the station?,[Enterprise-D ready room],
11.0,RIKER,"They practically tore the place apart. Accessed the central computer, turned the cargo bay inside out. Obviously they were looking for something.",[Enterprise-D ready room],
11.0,PICARD,This could signify a new Romulan threat in this sector. Inform Starfleet Command.,[Enterprise-D ready room],
11.0,RIKER,You want me to contact Starfleet?,[Enterprise-D ready room],
11.0,PICARD,Is there a problem?,[Enterprise-D ready room],
11.0,RIKER,"No sir. ...There was something else, Captain. One of the scientists, a Doctor Soran, insisted on speaking with you. I told him you were very busy, but he said it was absolutely imperative that he speak with you right away.",[Enterprise-D ready room],
11.0,PICARD,Understood. That'll be all.,[Enterprise-D ready room],
11.0,RIKER,"Sir, is there anything wr?...",[Enterprise-D ready room],
11.0,PICARD,No. ...Thank you.,[Enterprise-D ready room],
11.0,,,[Enterprise-D ready room],
12.0,,,[Enterprise-D Ten Forward],
12.0,GUINAN,"Gentlemen, something new from Forcas Three.",[Enterprise-D Ten Forward],
12.0,,,[Enterprise-D Ten Forward],
12.0,LAFORGE,What?,[Enterprise-D Ten Forward],
12.0,DATA,I believe this beverage has provoked an emotional response.,[Enterprise-D Ten Forward],"(she pours two glasses, Data takes a drink)"
12.0,LAFORGE,Really? What do you feel?,[Enterprise-D Ten Forward],
12.0,DATA,I am uncertain. Because I have had little experience with emotion I am unable to ...articulate the sensation.,[Enterprise-D Ten Forward],
12.0,GUINAN,Emotion?,[Enterprise-D Ten Forward],
12.0,LAFORGE,I'll explain later.,[Enterprise-D Ten Forward],
12.0,DATA,Ouf!,[Enterprise-D Ten Forward],
12.0,GUINAN,It looks like he hates it.,[Enterprise-D Ten Forward],
12.0,DATA,Yes. That is it. I hate this.,[Enterprise-D Ten Forward],
12.0,LAFORGE,"Data, I think the chip is working.",[Enterprise-D Ten Forward],
12.0,DATA,Yes. I hate this! It is revolting!,[Enterprise-D Ten Forward],
12.0,GUINAN,More?,[Enterprise-D Ten Forward],
12.0,DATA,Please.,[Enterprise-D Ten Forward],
12.0,PICARD,I'm looking for a Doctor Soran from the observatory. ...Doctor Soran.,[Enterprise-D Ten Forward],
12.0,SORAN,"Yes, ah yes, Captain. ...Thank you for coming.",[Enterprise-D Ten Forward],
12.0,PICARD,I understand there's something urgent you wish to discuss with me.,[Enterprise-D Ten Forward],
12.0,SORAN,Yes. I must return to the observatory immediately. I must continue a critical experiment I've been running on the Amargosa star.,[Enterprise-D Ten Forward],
12.0,PICARD,"We're still conducting our investigation into the attack. ...As soon as that is complete, then I will allow you and your colleagues to return. But until then there is nothing I can do.",[Enterprise-D Ten Forward],
12.0,SORAN,"Timing is very important in my experiments. If it is not completed in the next twelve hours, years of research will be lost.",[Enterprise-D Ten Forward],
12.0,PICARD,We're doing the best we can. If you'll excuse me.,[Enterprise-D Ten Forward],
12.0,SORAN,"They say 'time is the fire in which we burn'. ...Right now, Captain, my time is running out. ...We leave so many things unfinished in our lives. ...I know you understand.",[Enterprise-D Ten Forward],
12.0,PICARD,I'll see what I can do.,[Enterprise-D Ten Forward],
12.0,,,[Enterprise-D Ten Forward],
12.0,,,[Enterprise-D Ten Forward],
13.0,,,[Enterprise engineering],(as Soran leaves he recognises Guinan and she is aware of his presence)
13.0,WORF (OC),We have analysed the Romulan tricorders. They were scanning for a signature particle of a compound called trilithium.,[Enterprise engineering],
13.0,RIKER,Trilithium?,[Enterprise engineering],
13.0,WORF (OC),"Yes. An experimental compound the Romulans have been working on. Trilithium is a nuclear inhibitor. In theory, it could stop all fusion within a star. However the Romulans never found a way to stabilise it.",[Enterprise engineering],
13.0,RIKER,Why would they look for it on a Federation observatory? It doesn't make sense.,[Enterprise engineering],
13.0,WORF,I do not know.,[Enterprise engineering],
13.0,RIKER,Have Geordi and Data go over with the next Away Team. Tell them to scan the observatory for trilithium.,[Enterprise engineering],
13.0,WORF,Aye sir.,[Enterprise engineering],
13.0,,,[Enterprise engineering],
14.0,,,[Amargosa Observatory],
14.0,LAFORGE,"Well, there's no sign of any trilithium over here.",[Amargosa Observatory],
14.0,DATA,"Ha, ha, ha! I get it. Ha. ha, ha! I get it.",[Amargosa Observatory],
14.0,LAFORGE,You get what?,[Amargosa Observatory],
14.0,DATA,"When you said to Commander Riker 'The clown can stay...' Ha, ha, ha. '...but the Ferengi in the gorilla suit has to go.' Ha, ha, ha.",[Amargosa Observatory],
14.0,LAFORGE,What are you talking about?,[Amargosa Observatory],
14.0,DATA,"During the Farpoint mission. We were on the bridge and you told the joke. That was the punch line. Ha, ha, ha!",[Amargosa Observatory],
14.0,LAFORGE,"Farpoint? Data, that was seven years ago.",[Amargosa Observatory],
14.0,DATA,"I know. I just got it. Ha, ha, ha, ha, ha! Very funny! Ha, ha, ha...",[Amargosa Observatory],
