Scene_ID,Character,Dialogue,Scene_Description,Metadata
5.0,DATA,Secondary protocol is active.,[Ba'ku village - day],(suddenly Data's head appears above a bush to the consternation of the villagers)
6.0,,,[Duck blind],
6.0,STARFLEET OFFICER,They can see him.,[Duck blind],
6.0,GALLATIN,Stop him. Now!,[Duck blind],
6.0,CURTIS,"Commander Data, stand down. That's an order. I repeat, stand down!",[Duck blind],
7.0,,,[Ba'ku village - day],
7.0,,,[Ba'ku village - day],
7.0,ANIJ,Who are they?,[Ba'ku village - day],
8.0,,,[Picard's quarters],(Data takes a Son'a disruptor from one of the felled pursuers and fires to expose the control room behind the duck blind)
8.0,TROI,"It's an M-class planet, population three hundred million.",[Picard's quarters],
8.0,PICARD,Say the greeting again.,[Picard's quarters],
8.0,TROI,"Yew-cheen chef-faw, ...emphasis on the 'cheen' and the 'faw'.",[Picard's quarters],
8.0,CRUSHER,You either need a new uniform or a new neck.,[Picard's quarters],
8.0,PICARD,Yew-cheen chef-faw. My collar size is exactly as it was at the Academy.,[Picard's quarters],
8.0,CRUSHER,Of course it is.,[Picard's quarters],
8.0,RIKER,Our guests have arrived. They are eating the floral arrangements on the banquet table.,[Picard's quarters],
8.0,CRUSHER,I guess they don't believe in cocktails before dinner.,[Picard's quarters],
8.0,TROI,"Oh, my God, are they vegetarians? That's not in here.",[Picard's quarters],
8.0,PICARD,Better have the chef whip up a light balsamic vinaigrette... something that goes well with chrysanthemums.,[Picard's quarters],
9.0,,,[Enterprise-E corridor],
9.0,PICARD,Yew-cheen...,[Enterprise-E corridor],
9.0,TROI,...chef-faw.,[Enterprise-E corridor],
9.0,PICARD,Yew-cheen chef-faw.,[Enterprise-E corridor],
9.0,PERIM (OC),Bridge to Captain Picard.,[Enterprise-E corridor],
9.0,PICARD,"Go ahead, Ensign.",[Enterprise-E corridor],
9.0,PERIM (OC),Command wants to know our ETA at the Goren system.,[Enterprise-E corridor],
9.0,PICARD,The Goren system?,[Enterprise-E corridor],
9.0,RIKER,They need us to mediate some territorial dispute.,[Enterprise-E corridor],
9.0,PICARD,Oh no! We can't delay the archaeological expedition to Hanoran Two. That'll put us right in the middle of monsoon season.,[Enterprise-E corridor],
9.0,ENSIGN (OC),Captain.,[Enterprise-E corridor],
9.0,,,[Enterprise-E corridor],
9.0,PICARD,Thank you.,[Enterprise-E corridor],
9.0,RIKER,The diplomatic corps is busy with Dominion negotiations.,[Enterprise-E corridor],(Picard is handed a padd)
9.0,PICARD,"Oh, so they need us to put out one more brush fire. Can anyone remember when we used to be explorers?",[Enterprise-E corridor],
10.0,,,[Enterprise-E turbolift],
10.0,RIKER,Deck ten.,[Enterprise-E turbolift],
10.0,PICARD,Yew-cheen chef-faw.,[Enterprise-E turbolift],
10.0,TROI,"Remember, they have a significantly less advanced technology than ours. They only achieved warp drive last year.",[Enterprise-E turbolift],
10.0,CRUSHER,And the Federation Council decided to make them a protectorate so quickly?,[Enterprise-E turbolift],
10.0,PICARD,"In view of our losses to the Borg and the Dominion, the Council feels we need all the allies we can get these days.",[Enterprise-E turbolift],
11.0,,,[Enterprise-E anteroom],
11.0,PERIM (OC),Captain on deck!,[Enterprise-E anteroom],
11.0,TROI,You'll be expected to dance with Regent Cuzar.,[Enterprise-E anteroom],
11.0,CRUSHER,Can she mambo?,[Enterprise-E anteroom],
11.0,PICARD,Very funny.,[Enterprise-E anteroom],
11.0,CRUSHER,The Captain used to cut quite a rug.,[Enterprise-E anteroom],
11.0,LAFORGE (on intercom),"La Forge to Picard. Captain, I need to talk to you before the reception.",[Enterprise-E anteroom],
11.0,WORF,Captain.,[Enterprise-E anteroom],
11.0,PICARD,Mister Worf!,[Enterprise-E anteroom],
11.0,CRUSHER,Worf!,[Enterprise-E anteroom],
11.0,PICARD,What the hell are you doing here?,[Enterprise-E anteroom],
11.0,WORF,I was at the Manzar colony...,[Enterprise-E anteroom],
11.0,RIKER,"He's a little late, Geordi, ...can it wait?",[Enterprise-E anteroom],
11.0,LAFORGE (on intercom),I don't think so.,[Enterprise-E anteroom],
11.0,PICARD,Excuse me. Tell him I'm already here and I'll talk to him when he arrives.,[Enterprise-E anteroom],
11.0,RIKER (OC),"Geordi, the Captain would like you to come up here.",[Enterprise-E anteroom],
11.0,LAFORGE (on intercom),Tell him we've received a communiqué from Admiral Dougherty. It's about Data.,[Enterprise-E anteroom],
12.0,,,[Enterprise-E banquet room],
12.0,,,[Enterprise-E banquet room],
12.0,PICARD,"Yew-cheen chef-faw, Regent Cuzar. Welcome aboard the Enterprise.",[Enterprise-E banquet room],
12.0,CUZAR,"Captain Picard, may I welcome you in the time-honoured tradition of my people.",[Enterprise-E banquet room],(a string quartet of crewmembers plays Hayden)
12.0,,,[Enterprise-E banquet room],
12.0,CUZAR,We are so honoured to be accepted within the great Federation family.,[Enterprise-E banquet room],
12.0,PICARD,"We have a dance later, I believe?",[Enterprise-E banquet room],(Regent Cuzar presents an alien ceremonial headdress. Picard stoops for her to put it on him)
12.0,CUZAR,I look forward to it.,[Enterprise-E banquet room],
12.0,PICARD,Counselor?...,[Enterprise-E banquet room],
12.0,TROI,Nice bead work.,[Enterprise-E banquet room],
12.0,LAFORGE,"Captain. Excuse me. Captain... Captain, Admiral Dougherty's aboard a Son'a ship in sector four four one. He's requesting Data's schematics.",[Enterprise-E banquet room],
12.0,TROI,Is something wrong?,[Enterprise-E banquet room],
12.0,LAFORGE,The message doesn't say.,[Enterprise-E banquet room],
12.0,PICARD,"Data should have been back by now. They were only scheduled to observe the Ba'ku village for one week. Geordi, would you set up a secure com-link to the Admiral in the anteroom.",[Enterprise-E banquet room],
12.0,GEORDI,Aye sir.,[Enterprise-E banquet room],
12.0,ADISLO,"Captain, Hars Adislo, we met at the Nel Bato Conference last year. Did you ever have a chance to read my paper on thermionic transconductance?",[Enterprise-E banquet room],
12.0,PICARD,Would you excuse me?,[Enterprise-E banquet room],
13.0,,,[Enterprise-E anteroom],
13.0,DOUGHERTY (on viewscreen),He's not acknowledging any Starfleet protocols. Not responding to any of our hails.,[Enterprise-E anteroom],
13.0,PICARD,Have you any idea what precipitated his behaviour?,[Enterprise-E anteroom],
13.0,DOUGHERTY (on viewscreen),None. Now he's holding our people hostage down there.,[Enterprise-E anteroom],
13.0,PICARD,"Well the Enterprise could be at your position in two days, Admiral.",[Enterprise-E anteroom],
13.0,DOUGHERTY (on viewscreen),That's probably not a good idea. Your ship hasn't been fitted for this region. There are environmental concerns.,[Enterprise-E anteroom],
13.0,PICARD,What kind of concerns?,[Enterprise-E anteroom],
13.0,DOUGHERTY (on viewscreen),We haven't fully identified the anomalies yet. They're calling this whole area the Briar Patch. It took us a day to reach a location where we could even get a signal to you. Just get me Data's schematics. I'll keep you informed. Dougherty out.,[Enterprise-E anteroom],
13.0,PICARD,His emotion chip?,[Enterprise-E anteroom],
13.0,GEORDI,He didn't take it with him. Send the Admiral Data's schematics.,[Enterprise-E anteroom],
13.0,,,[Enterprise-E anteroom],
13.0,FEMALE ENSIGN,Yes sir?,[Enterprise-E anteroom],
13.0,PICARD,"Ensign, would you report to the galley and tell the chef to skip the fish course.",[Enterprise-E anteroom],(Picard gestures to an ensign)
13.0,FEMALE ENSIGN,Aye sir?,[Enterprise-E anteroom],
13.0,PICARD,I 'd like our guests to depart as soon as etiquette allows. I'm going to ask Worf to delay his return to DS9 so he can join us. We're going to stop by sector four four one on our way to the Goren system.,[Enterprise-E anteroom],
13.0,LAFORGE,"They are in opposite directions, sir.",[Enterprise-E anteroom],
13.0,PICARD,Are they?,[Enterprise-E anteroom],
14.0,,,[Son'a ship body enhancement facility],
14.0,RU'AFO,I never should have let you talk me into that duck blind in the first place. Your Federation procedures have made this mission ten times as difficult as it needed to be.,[Son'a ship body enhancement facility],
14.0,DOUGHERTY,Our procedures were in place to protect the planet's population from unnecessary risk.,[Son'a ship body enhancement facility],
14.0,RU'AFO,"Planet's population. Six hundred people. If you want to avoid unnecessary risks, next time leave your android home.",[Son'a ship body enhancement facility],
14.0,SO'NA OFFICER #1 (on intercom),Bridge to Ahdar Ru'afo. We're approaching the planet.,[Son'a ship body enhancement facility],
14.0,RU'AFO,"Take us into a high orbit. ...Lie down, Admiral. The girls will take twenty years off your face.",[Son'a ship body enhancement facility],
14.0,DOUGHERTY,"Another time, perhaps.",[Son'a ship body enhancement facility],
14.0,RU'AFO,"Ha, ha, ha. Your self-restraint puzzles me, Admiral. You continue to deny yourself every benefit this mission has to offer.",[Son'a ship body enhancement facility],
14.0,DOUGHERTY,I prefer to wait until we can share the benefits with all the people of the Federation.,[Son'a ship body enhancement facility],
14.0,,,[Son'a ship body enhancement facility],
15.0,,,[Son'a ship bridge],
15.0,RU'AFO,Report.,[Son'a ship bridge],(the ship is rocked by several blasts)
15.0,SO'NA OFFICER #1,Phaser blast. Unknown origin.,[Son'a ship bridge],
15.0,RU'AFO,Raise shields.,[Son'a ship bridge],
15.0,,,[Son'a ship bridge],
15.0,RU'AFO,Take us out of orbit.,[Son'a ship bridge],
15.0,TARLAC OFFICER,Photon torpedoes. Brace for impact!,[Son'a ship bridge],(the ship is rocked by another blast)
15.0,,,[Son'a ship bridge],
15.0,SO'NA OFFICER #1 (OC),"The vessel has broken off pursuit, sir.",[Son'a ship bridge],
15.0,ELLORAN OFFICER #1,Visual contact!,[Son'a ship bridge],(several more blasts)
15.0,DOUGHERTY,That's our ship.,[Son'a ship bridge],
15.0,,,[Son'a ship bridge],
16.0,,,[Enterprise-E bridge],
16.0,LAFORGE,"Captain, we're about to lose all communications with Starfleet.",[Enterprise-E bridge],(Data circles in a scout ship)
16.0,PICARD,Do you have everything you need from command?,[Enterprise-E bridge],
16.0,TROI,I've downloaded all the files on the duck blind mission and the Son'a.,[Enterprise-E bridge],
16.0,PICARD,"(to Riker and Troi) You have two days to become experts. ...Mister Worf, our job is to come up with a plan to safely capture Data.",[Enterprise-E bridge],
16.0,WORF,I've already had Commander La Forge modify this tricorder with one of Data's actuation servos. Its operational range is only four metres but it will shut him down.,[Enterprise-E bridge],
16.0,PICARD,"Good to have you back, Mister Worf. ...Slow to one-third. Take us in.",[Enterprise-E bridge],
17.0,,,[Enterprise library],
17.0,RIKER,"Half a century ago they conquered two primitive races, the Tarlac and the Ellora, and then integrated them into their culture as a labour class. ...Look at this. The Son'a are known to have produced vast quantities of the narcotic ketracel-white. Their ships are rumoured to be equipped with isolytc subspace weapons outlawed by the second Khitomer Accords.",[Enterprise library],
17.0,,,[Enterprise library],
17.0,TROI,Why would we be involved with these people?,[Enterprise library],
17.0,RIKER,Good question.,[Enterprise library],(Troi has joined Riker at his console and is stroking his shoulder)
17.0,,,[Enterprise library],
17.0,RIKER,You haven't done that in a long time.,[Enterprise library],
17.0,TROI,What?,[Enterprise library],(she is now tickling the back of his neck)
17.0,RIKER,What you're doing to my neck.,[Enterprise library],
17.0,TROI,Was I doing something to your neck?,[Enterprise library],
18.0,,,[Worf's quarters],
18.0,PICARD (on intercom),Bridge to Commander Worf. ...Worf?,[Worf's quarters],
18.0,WORF,Captain?,[Worf's quarters],
19.0,,,[Enterprise-E bridge],
19.0,PICARD,"I don't know how they do it on Deep Space 9, but on the Enterprise, we still report for duty on time.",[Enterprise-E bridge],
19.0,,,[Enterprise-E bridge],
19.0,WORF (on intercom),"Sorry sir, I'm on my way.",[Enterprise-E bridge],
19.0,PICARD,We'll skip the court martial this time. Picard out.,[Enterprise-E bridge],"(Worf jumps out his bunk, bashes his head)"
19.0,PICARD,When was the last time we aligned the torque sensors.,[Enterprise-E bridge],
19.0,PERIM,"Two months ago, sir.",[Enterprise-E bridge],
19.0,PICARD,They don't sound right.,[Enterprise-E bridge],
19.0,LAFORGE,The torque sensors are out of alignment ...by twelve microns. You could hear that?,[Enterprise-E bridge],
19.0,PICARD,"When I was an ensign, I could detect a three-micron misalignment.",[Enterprise-E bridge],
19.0,DANIELS,"Excuse me, sir. The Son'a ship with Admiral Dougherty aboard has entered tracking range.",[Enterprise-E bridge],
19.0,,,[Enterprise-E bridge],
19.0,PICARD,"Straighten your baldric, Commander. On screen.",[Enterprise-E bridge],
19.0,DOUGHERTY (on viewscreen),"Captain, I wasn't expecting you.",[Enterprise-E bridge],(Worf has arrived on the bridge)
19.0,PICARD,"This was too important for the Enterprise to be on the sidelines, Admiral.",[Enterprise-E bridge],
19.0,DOUGHERTY (on viewscreen),I wish I had better news. Commander Data attacked us in the mission scout ship yesterday. Ru'afo and I have decided to send in an assault team.,[Enterprise-E bridge],
19.0,PICARD,Commander Worf and I are working on several tactical plans...,[Enterprise-E bridge],
19.0,RU'AFO,"Your android has turned dangerously violent, Captain. Considerable damage was done to my ship. He must be destroyed.",[Enterprise-E bridge],
19.0,DOUGHERTY (on viewscreen),"I know what Data means to Starfleet, Jean-Luc, but our crew is at the mercy of those people on the planet.",[Enterprise-E bridge],
19.0,PICARD,"If our first attempt to capture Data fails, I will terminate him. ...I should be the one to do it. I'm his Captain ...and his friend.",[Enterprise-E bridge],
19.0,DOUGHERTY,"All right. You have twelve hours, Captain. Then I want you out of the Briar Patch. In the meantime, we'll head out to the perimeter to call for Son'a reinforcements in case you fail.",[Enterprise-E bridge],
19.0,PICARD,Understood.,[Enterprise-E bridge],
19.0,DOUGHERTY,"Good luck, Captain. Dougherty out.",[Enterprise-E bridge],
20.0,,,[Shuttlecraft],
20.0,WORF,Sensors are not picking up any ships coming from the surface.,[Shuttlecraft],
20.0,PICARD,Transmit a wide band co-variant signal. That ought to get his attention.,[Shuttlecraft],
20.0,WORF,He must be using the planet's rings to mask his approach.,[Shuttlecraft],
20.0,PICARD,The metaphasic radiation of the rings is in a state of extreme flux. We'll steer clear of those.,[Shuttlecraft],
20.0,PICARD,"'Come out, come out, wherever you are.'",[Shuttlecraft],
20.0,WORF,Sir?,[Shuttlecraft],
20.0,PICARD,"Oh, that's something that my mother...",[Shuttlecraft],
20.0,,,[Shuttlecraft],
20.0,PICARD,"Hold on. ...Open all hailing frequencies. ...Data, this is Captain Picard. Data, please respond!",[Shuttlecraft],
20.0,,,[Shuttlecraft],(blasts hit the shuttlecraft)
20.0,WORF,"If we fire a tachyon burst, it may force him to reset his shield harmonics. When he does, we can beam him out.",[Shuttlecraft],
20.0,PICARD,Make it so.,[Shuttlecraft],(Data continues to attack the shuttlecraft)
20.0,WORF,Direct hit. He is resetting his shield harmonics.,[Shuttlecraft],
20.0,PICARD,Beam him out!,[Shuttlecraft],
20.0,WORF,He's activated a transport inhibitor.,[Shuttlecraft],
20.0,PICARD,Prepare to enter the atmosphere. We'll use the ionospheric boundary to shake him.,[Shuttlecraft],
20.0,WORF,Scanners are off line!,[Shuttlecraft],
20.0,PICARD,"Evasive maneuvers, ...heading one four zero mark three one.",[Shuttlecraft],
20.0,,,[Shuttlecraft],
20.0,PICARD,He can fly a ship. He can anticipate tactical strategies. Clearly his brain is functioning. We've seen how he responds to threats. I wonder how he would respond...,[Shuttlecraft],
20.0,,,[Shuttlecraft],(Data flies the scout ship past the shuttlecraft and makes eye contact with Picard)
20.0,PICARD,"Mister Worf, do you know Gilbert and Sullivan?",[Shuttlecraft],
20.0,WORF,No sir. I have not had a chance to meet all the new crewmembers since I have been back.,[Shuttlecraft],(another shot from Data)
20.0,PICARD,"They're composers, Worf, ...from the nineteenth century.",[Shuttlecraft],
20.0,,,[Shuttlecraft],
20.0,PICARD,Data was rehearsing a production of H.M.S. Pinafore just before he left.,[Shuttlecraft],
20.0,PICARD,"(singing) 'A British tar is a soaring soul, as free as a mountain bird.'",[Shuttlecraft],(Picard punches up the words for the song 'A British Tar' onto the console)
21.0,,,[Scout ship],
21.0,PICARD (on intercom),'His energetic first should be ready to resist',[Scout ship],
22.0,,,[Shuttlecraft],
22.0,PICARD,"'a dictatorial word.' Sing, Worf, sing!",[Shuttlecraft],
23.0,,,[Scout ship],
23.0,PICARD (on intercom),'His nose should pant',[Scout ship],
23.0,DATA,'and his lip should curl.',[Scout ship],
23.0,PICARD (on intercom),'His cheeks should flame',[Scout ship],
23.0,DATA,'and his brow should furl.',[Scout ship],
24.0,,,[Shuttlecraft],
24.0,PICARD,'His bosom should heave',[Shuttlecraft],
24.0,DATA (on intercom),'and his heart should glow.',[Shuttlecraft],
24.0,PICARD/WORF and DATA (on intercom),'and his fist be ever ready',[Shuttlecraft],
25.0,,,[Scout ship],
25.0,DATA and PICARD/WORF (on intercom),'for a knock-down blow.',[Scout ship],
26.0,,,[Shuttlecraft],
26.0,PICARD/WORF and DATA (on intercom),'His nose should pant',[Shuttlecraft],
27.0,,,[Scout ship],
27.0,DATA and PICARD/WORF (on intercom),'and his lip should curl.',[Scout ship],
28.0,,,[Shuttlecraft and scout ship flying in planet's atmosphere],
28.0,PICARD/WORF/DATA (on intercom),'His cheeks should flame and his brow should furl. His bosom should heave and his heart should glow',[Shuttlecraft and scout ship flying in planet's atmosphere],
29.0,,,[Scout ship],
29.0,DATA and PICARD/WORF (on intercom),'And his fist be ready for a knock-down blow.',[Scout ship],
30.0,,,[Shuttlecraft],
30.0,PICARD,Prepare the docking clamps.,[Shuttlecraft],
30.0,DATA (on intercom),'His eyes should flash with an inborn fire.',[Shuttlecraft],
31.0,,,[Scout ship],
31.0,DATA,'His brow with scorn be wrung. He never should bow down',[Scout ship],
32.0,,,[Shuttlecraft],
32.0,DATA (on intercom),'to a domineering frown',[Shuttlecraft],
32.0,PICARD and DATA (on intercom),'or the tang of a tyrant tongue.',[Shuttlecraft],
32.0,PICARD,'His heart should stamp,[Shuttlecraft],
33.0,,,[Scout ship],
33.0,DATA,'and his throat should growl.',[Scout ship],
34.0,,,[Shuttlecraft],
34.0,PICARD,'His hair should twirl',[Shuttlecraft],
35.0,,,[Scout ship exterior],
35.0,DATA (on intercom),'and his face should scowl.',[Scout ship exterior],
35.0,PICARD (on intercom),'His eyes should flash',[Scout ship exterior],
35.0,DATA (on intercom),'and his breast protrude.',[Scout ship exterior],
36.0,,,[Shuttlecraft],
36.0,PICARD/WORF and DATA (on intercom),'And this should be his customary attitude.',[Shuttlecraft],
37.0,,,[Shuttlecraft and scout ship flying in planet's atmosphere],
37.0,PICARD/WORF/DATA (on intercom),'His foot should stamp',[Shuttlecraft and scout ship flying in planet's atmosphere],
38.0,,,[Scout ship],
38.0,PICARD/WORF and DATA (on intercom),'and his throat should growl.',[Scout ship],
38.0,,,[Scout ship],
38.0,PICARD/WORF (on intercom),'His hair should curl and his face...',[Scout ship],
38.0,,,[Scout ship],(Data feels the thump as the docking clamps engage)
39.0,,,[Shuttlecraft],
39.0,WORF,"Inertial coupling is exceeding tolerance. If we do not release him, he may destroy both vessels.",[Shuttlecraft],"(the two craft, locked together, wrestle in the planet's atmosphere)"
39.0,PICARD,I'm not letting go of him.,[Shuttlecraft],
39.0,,,[Shuttlecraft],
39.0,WORF,We must stabilise the dampening fields.,[Shuttlecraft],
39.0,PICARD,Reroute emergency power to inertial dampers.,[Shuttlecraft],(they plunge towards the planet's surface spinning as they go)
39.0,WORF,The auto-sequencer was damaged by phaser fire!,[Shuttlecraft],
39.0,PICARD,Transferring controls to manual.,[Shuttlecraft],
39.0,WORF,Auto-sequencer realigned.,[Shuttlecraft],
39.0,PICARD,Engaging stabilisers.,[Shuttlecraft],
39.0,WORF,Damping field established!,[Shuttlecraft],
39.0,PICARD,Maximum power!,[Shuttlecraft],
39.0,,,[Shuttlecraft],
39.0,PICARD,"Now, Mister Worf!",[Shuttlecraft],
40.0,,,[Scout ship],(the two craft skim the ground throwing up earth and grass)
40.0,,,[Scout ship],
40.0,WORF,"Captain, Commander Data is safely in custody.",[Scout ship],
41.0,,,[Ba'ku village - day],(Worf blows open the hatch into the scout ship and disables Data with the modified tricorder)
41.0,,,[Ba'ku village - day],
41.0,GALLATIN,"Captain, Subahdar Gallatin, Son'a Command.",[Ba'ku village - day],
41.0,CURTIS,"Lieutenant Curtis, attaché to Admiral Dougherty.",[Ba'ku village - day],"(Picard, Troi, Crusher and an away team beam down into the village. The children are playing a game with balls using their feet and arms)"
41.0,PICARD,Are you all right?,[Ba'ku village - day],
41.0,CURTIS,We've been treated extremely well.,[Ba'ku village - day],
41.0,,,[Ba'ku village - day],
41.0,TROI,"They have an incredible mental discipline, clarity of perception.",[Ba'ku village - day],
41.0,SOJEF,"My name is Sojef, Captain.",[Ba'ku village - day],(Troi is watching the children play)
41.0,PICARD,"Jean-Luc Picard. These are my officers, Doctor Crusher, Counselor Troi.",[Ba'ku village - day],
41.0,SOJEF,Would you like something to eat?,[Ba'ku village - day],
41.0,PICARD,"No, we're here to ...rescue them.",[Ba'ku village - day],
41.0,SOJEF,As you wish. But I would ask you to disarm yourselves. This village is a sanctuary of life.,[Ba'ku village - day],
41.0,PICARD,Prepare the hostages for transport to the ship.,[Ba'ku village - day],
41.0,CRUSHER,They should be quarantined before joining the ship's population.,[Ba'ku village - day],
41.0,PICARD,We were under the impression they were being held against their will.,[Ba'ku village - day],
41.0,ANIJ,"It's not our custom to have guests here at all, let alone hold anyone against their will.",[Ba'ku village - day],
41.0,SOJEF,The artificial lifeform would not allow them to leave. In fact he told us they were our enemies and that more would follow.,[Ba'ku village - day],
41.0,ANIJ,Are you our enemy?,[Ba'ku village - day],
41.0,SOJEF,Anij!,[Ba'ku village - day],
41.0,PICARD,Our people have a strict policy of non-interference in other cultures. It's our Prime Directive.,[Ba'ku village - day],
41.0,ANIJ,Your directive apparently doesn't include spying on other cultures.,[Ba'ku village - day],
41.0,PICARD,"The artificial lifeform is a member of my crew. Apparently, he was taken ill.",[Ba'ku village - day],
41.0,TOURNEL,There was a phase variance in his positronic matrix which we were unable to repair.,[Ba'ku village - day],
41.0,ANIJ,I think the Captain finds it hard to believe that we'd have any skills for repairing positronic devices.,[Ba'ku village - day],
41.0,SOJEF,"Our technological abilities are not apparent because we have chosen not to employ them in our daily lives. We believe when you create a machine to do the work of a man, you take something away from the man.",[Ba'ku village - day],
41.0,ANIJ,"But at one time, we explored the galaxy just as you do.",[Ba'ku village - day],
41.0,PICARD,You have warp capability?,[Ba'ku village - day],
41.0,ANIJ,"Capability, yes. But where can warp drive take us, except away from here?",[Ba'ku village - day],
41.0,PICARD,I ...apologise for our intrusion.,[Ba'ku village - day],
42.0,,,[Enterprise-E ready room],
42.0,PICARD,"...and because they have warp capabilities, the consequences to their society are minimal.",[Enterprise-E ready room],
42.0,DOUGHERTY (on console),"You've done a terrific job, Jean-Luc. Now, pack your bags and get the hell out of there. How's Data?",[Enterprise-E ready room],
42.0,PICARD,In stasis. La Forge is completing the diagnostic.,[Enterprise-E ready room],
42.0,DOUGHERTY (on console),I'll need all your paperwork tomorrow. We're heading back your way. Set a course to rendezvous with us so you can transfer the crew and equipment on your way out.,[Enterprise-E ready room],
42.0,PICARD (on console),You're not finished here?,[Enterprise-E ready room],
42.0,DOUGHERTY,Er... Just a few loose ends to tie up. Dougherty out.,[Enterprise-E ready room],
43.0,,,[Troi's office],
43.0,TROI,Come in. ...Hi.,[Troi's office],
43.0,RIKER,Got a minute?,[Troi's office],
43.0,TROI,Sure.,[Troi's office],
43.0,RIKER,I need a little counselling.,[Troi's office],
43.0,TROI,"Well, there's a first time for everything.",[Troi's office],
43.0,RIKER,"So, do I lie down or what?",[Troi's office],
43.0,TROI,"Um Well, whatever makes you comfortable, but this isn't one of the usual therapeutic postures.",[Troi's office],
43.0,RIKER,But it is comfortable.,[Troi's office],
43.0,TROI,Why don't you try sitting up?,[Troi's office],
43.0,RIKER,Why don't you try lying down?,[Troi's office],
43.0,,,[Troi's office],
43.0,TROI,"Well, you're in quite a mood today. Do you really need counselling or did you come down here to play?",[Troi's office],
43.0,RIKER,I think I'm having a mid-life crisis.,[Troi's office],(he gives her a peck)
43.0,TROI,I believe you.,[Troi's office],
43.0,RIKER,I'm not sleeping well.,[Troi's office],
43.0,TROI,Doctor Crusher has something that can take care of that.,[Troi's office],
43.0,RIKER,"What I need, I can't get from Doctor Crusher. ...Counselor, do you think it's possible for two people to go back in time to fix a mistake they made?",[Troi's office],
43.0,TROI,"On this ship, ...anything's possible.",[Troi's office],
43.0,TROI,Yuk!,[Troi's office],
43.0,RIKER,Yuk?,[Troi's office],
43.0,TROI,I never kissed you with a beard before.,[Troi's office],
43.0,RIKER,I kiss you and you say 'yuk'!,[Troi's office],
44.0,,,[Enterprise-E corridor],
44.0,LAFORGE,I had to reconstruct Data's neural net and replace these. ...They contain memory engrams.,[Enterprise-E corridor],
44.0,PICARD,How were damaged?,[Enterprise-E corridor],
44.0,LAFORGE,"By a Son'a weapon. There's no doubt about it, Captain. That's what caused Data to malfunction.",[Enterprise-E corridor],
44.0,PICARD,But the Son'a report claimed they didn't fire until after he malfunctioned.,[Enterprise-E corridor],
44.0,LAFORGE,"Well, I don't believe it happened that way.",[Enterprise-E corridor],
45.0,,,[Enterprise-E engineering],
45.0,PICARD,Why would they fire at him without provocation?,[Enterprise-E engineering],
45.0,LAFORGE,"All I know is he was functioning normally until he was shot. Then, his fail-safe system was activated.",[Enterprise-E engineering],
