Scene_ID,Character,Dialogue,Scene_Description,Metadata
17.0,McCOY,"You'd think they could at least send a ship. It's bad enough to be court marshalled and spend the rest of our lives mining borite, ...but to go home in this Klingon flea trap...",[Vulcan - Bird-of-Prey on landing pad],
17.0,KIRK,We could learn a thing or two from this flea trap. It's got a cloaking device that cost us a lot.,[Vulcan - Bird-of-Prey on landing pad],
17.0,McCOY,I just wish we could cloak the stench.,[Vulcan - Bird-of-Prey on landing pad],
18.0,SPOCK,"Computer. Resume testing. ...T'planaHath, matron of Vulcan philosophy",[Spock's Test Chamber],
18.0,TEST COMPUTER VOICE,What is the molecular formula of aluminum sulfide crystal?,[Spock's Test Chamber],
18.0,TEST COMPUTER VOICE,"...White Queen to section five, grid six. Queen takes Knight. Rook takes Queen. White pawn to section five, grid seven, pawn takes rook. Checkmate.",[Spock's Test Chamber],
18.0,TEST COMPUTER VOICE,...Correct. What significant contribution to bioengineering was made on the Loonkerian outpost on Klendth?,[Spock's Test Chamber],
18.0,SPOCK,The universal atmospheric element compensator.,[Spock's Test Chamber],
18.0,TEST COMPUTER VOICE,Evaluate and conclude. A starship's sensors indicate it is being pursued so closely that it occupies the same space as its pursuer.,[Spock's Test Chamber],
18.0,TEST COMPUTER VOICE,...Correct. Identify object and it's cultural significance.,[Spock's Test Chamber],
18.0,SPOCK,Klingon mummification glyph.,[Spock's Test Chamber],
18.0,TEST COMPUTER VOICE,What was the principle historical event on the planet Earth in the year nineteen eightyseven?,[Spock's Test Chamber],
18.0,TEST COMPUTER VOICE,...Correct. What is Kirikintha's first law of metaphysics?,[Spock's Test Chamber],
18.0,SPOCK,Nothing unreal exists.,[Spock's Test Chamber],
18.0,TEST COMPUTER VOICE,...Correct. Adjust the sine wave of this magnetic envelope so that antineutrons can pass through it but antigravitons cannot.,[Spock's Test Chamber],
18.0,TEST COMPUTER VOICE,...Correct. What is the electronic configuration of gadolinium?,[Spock's Test Chamber],
18.0,TEST COMPUTER VOICE,...Correct. How do you feel? ...How do you feel?,[Spock's Test Chamber],
18.0,SPOCK,I do not understand the question.,[Spock's Test Chamber],
18.0,AMANDA,"What is it, Spock?",[Spock's Test Chamber],
18.0,SPOCK,"I do not understand the question, Mother.",[Spock's Test Chamber],
18.0,AMANDA,You're half human. The computer knows that.,[Spock's Test Chamber],
18.0,SPOCK,The question is irrelevant.,[Spock's Test Chamber],
18.0,AMANDA,"Spock, ...the retraining of your mind has been in the Vulcan way, so you may not understand feelings. But as my son, you have them. They will surface.",[Spock's Test Chamber],
18.0,SPOCK,"As you wish, since you deem them of value. But I cannot wait here to find them.",[Spock's Test Chamber],
18.0,AMANDA,Where must you go?,[Spock's Test Chamber],
18.0,SPOCK,I must go to Earth. To offer testimony.,[Spock's Test Chamber],
18.0,AMANDA,You do this ...for friendship?,[Spock's Test Chamber],
18.0,SPOCK,"I do it because I was there,",[Spock's Test Chamber],
18.0,AMANDA,Spock. Does the good of the many outweigh the good of the one?,[Spock's Test Chamber],
18.0,SPOCK,I would accept that as an axiom.,[Spock's Test Chamber],
18.0,AMANDA,"Then you stand here alive because of a mistake ...made by your flawed, feeling, human friends. They have sacrificed their futures because they believed that the good of the one, ...you, ...was more important to them.",[Spock's Test Chamber],
18.0,SPOCK,Humans make illogical decisions.,[Spock's Test Chamber],
18.0,AMANDA,"They do, indeed.",[Spock's Test Chamber],
19.0,SARATOGA HELMSMAN,Here it comes now.,[Saratoga bridge],
19.0,SARATOGA CAPTAIN,What's causing that?,[Saratoga bridge],
19.0,SARATOGA SCIENCE OFFICER,Their call is being carried on an amplification wave of enormous power!,[Saratoga bridge],
19.0,SARATOGA CAPTAIN,Can you isolate the wave?,[Saratoga bridge],
19.0,SARATOGA SCIENCE OFFICER,Negative. It's impacting on all our systems!,[Saratoga bridge],
19.0,SARATOGA CAPTAIN,"Yellow Alert! Shields up. Helm, reduce closing speed!",[Saratoga bridge],
19.0,SARATOGA HELMSMAN,Thruster controls have been neutralised!,[Saratoga bridge],
19.0,SARATOGA CAPTAIN,Emergency Thrusters!,[Saratoga bridge],
19.0,SARATOGA HELMSMAN,"No response, Captain!",[Saratoga bridge],
19.0,SARATOGA CAPTAIN (OC),Emergency lights! ...Damage report!,[Saratoga bridge],
19.0,SARATOGA SCIENCE OFFICER,All systems have failed. ...We are functioning on reserve power only.,[Saratoga bridge],
19.0,SARATOGA CAPTAIN,"Starfleet Command, this is Saratoga. Can you hear me? Come in, please. ...Come in, please.",[Saratoga bridge],
20.0,STARFLEET AIDE,"Thank you, sir.",[Starfleet Command],
20.0,FEDERATION PRESIDENT,"Status report, Admiral!",[Starfleet Command],
20.0,CARTWRIGHT,"Mister President, the Probe is headed directly for us, The signal is damaging everything in its path. The Klingons have lost two vessels. Two starships and three smaller vessels have been neutralised.",[Starfleet Command],
20.0,FEDERATION PRESIDENT,Neutralised? How?,[Starfleet Command],
20.0,CARTWRIGHT,We don't know. Get me the Yorktown.,[Starfleet Command],
20.0,YORKTOWN CAPTAIN,on viewscreen Emergency channel zero one three zero. Code red. It has been three hours since our contact with the alien Probe. All attempts at regaining power have failed.,[Starfleet Command],
20.0,CARTWRIGHT,It's using forms of energy we do not understand.,[Starfleet Command],
20.0,FEDERATION PRESIDENT,Can you protect us?,[Starfleet Command],
20.0,CARTWRIGHT,We are launching everything we have.,[Starfleet Command],
20.0,YORKTOWN CAPTAIN,"on viewscreen Our systems engineers are trying to deploy a makeshift solarsail. We have high hopes that this will, if successful, generate power to keep us alive.",[Starfleet Command],
21.0,KIRK,Systems report. Communications?,[Bird-of-Prey bridge],
21.0,UHURA,"Communications systems all ready, sir. Communications officer is as ready as she'll ever be.",[Bird-of-Prey bridge],
21.0,KIRK,Mister Sulu?,[Bird-of-Prey bridge],
21.0,SULU,Guidance is functional. Onboard computer will interface with Federation memory bank.,[Bird-of-Prey bridge],
21.0,KIRK,Weapons systems?,[Bird-of-Prey bridge],
21.0,CHEKOV,"Operational, Admiral. Cloaking device now available on all flight modes.",[Bird-of-Prey bridge],
21.0,KIRK,"I'm impressed, A lot of effort for a short voyage.",[Bird-of-Prey bridge],
21.0,CHEKOV,"We are in an enemy wessel, sir. I didn't wish to be shot down on the way to our own funeral.",[Bird-of-Prey bridge],
21.0,KIRK,"Most prudent. ...Engine room. Report, Mister Scott.",[Bird-of-Prey bridge],
22.0,SCOTT,"We're ready, sir. I've converted the dilithium sequencer into something a little less primitive. And Admiral, ...I have replaced the Klingon food packs. They was givin' me sour stomach.",[Bird-of-Prey engineering],
23.0,KIRK,"Oh, is that what it was? ...Prepare for departure. Everybody not going to Earth had better get off. Saavik, ...this is goodbye.",[Bird-of-Prey bridge],
23.0,SAAVIK,Yes sir.,[Bird-of-Prey bridge],
23.0,KIRK,Thank you.,[Bird-of-Prey bridge],
23.0,SAAVIK,"Sir. I have not had the opportunity to tell you about your son. David died most bravely. He saved Spock. He saved us all. ...I thought you should know. ...Good day, Captain Spock. ...May your journey be free of incident.",[Bird-of-Prey bridge],
23.0,SPOCK,"Live long and prosper, Lieutenant. ...Permission to come aboard.",[Bird-of-Prey bridge],
23.0,KIRK,Permission granted.,[Bird-of-Prey bridge],
23.0,SPOCK,"Thank you, Admiral.",[Bird-of-Prey bridge],
23.0,KIRK,"Jim, Spock! Jim! Don't you remember?",[Bird-of-Prey bridge],
23.0,SPOCK,"It would not be proper to refer to you as Jim while you are in command, Admiral. ...Also, I must apologise for my attire. ...I seem to have misplaced my uniform.",[Bird-of-Prey bridge],
23.0,KIRK,Station.,[Bird-of-Prey bridge],
23.0,McCOY,Are you sure this is such a bright idea?,[Bird-of-Prey bridge],
23.0,KIRK,What do you mean?,[Bird-of-Prey bridge],
23.0,McCOY,"Him? I mean him, back at his post, like nothing happened. I don't know if you've got the whole picture but he isn't exactly working on all thrusters.",[Bird-of-Prey bridge],
23.0,KIRK,It'll come back to him.,[Bird-of-Prey bridge],
23.0,McCOY,Are you sure? ...That's what I thought.,[Bird-of-Prey bridge],
23.0,KIRK,"Mister Sulu, ...take us home.",[Bird-of-Prey bridge],
23.0,SULU,Thrusters functional. ...Onequarter impulse power,[Bird-of-Prey bridge],
24.0,STARFLEET VOICE,"on intercom Spacedock, this is Starfleet Command. Launch all vessels. Launch all vessels.",[Spacedock],
24.0,CONTROLLER #2,Sir! Spacedock doors are inoperative! All emergency systems are nonfunctional.,[Spacedock],
24.0,CONTROLLER #1,Engage reserve power.,[Spacedock],
24.0,CONTROLLER #2,Aye sir.,[Spacedock],
24.0,CONTROLLER #1,"Starfleet Command, this is Spacedock on emergency channel. We have lost all internal power.",[Spacedock],
25.0,SULU,"Estimating Planet Earth, one point six hours present speed.",[Bird-of-Prey bridge],
25.0,KIRK,"Continue on course. Chekov, any signs of Federation escort?",[Bird-of-Prey bridge],
25.0,CHEKOV,No sir. And no Federation wessels on assigned patrol stations.,[Bird-of-Prey bridge],
25.0,KIRK,"That's odd. Uhura, what's on the com channels?",[Bird-of-Prey bridge],
25.0,UHURA,"Very active, sir. Multiphasic transmissions, overlapping. It's almost a gibberish. I will see if I can sort it out.",[Bird-of-Prey bridge],
25.0,McCOY,Hi. ...Busy?,[Bird-of-Prey bridge],
25.0,SPOCK,Uhura is busy. I am monitoring.,[Bird-of-Prey bridge],
25.0,McCOY,"Umm. Well, I just wanted to say it sure is nice to have your katra back in your head, not mine. What I mean is I may have carried your soul, but I sure couldn't fill your shoes.",[Bird-of-Prey bridge],
25.0,SPOCK,My shoes.,[Bird-of-Prey bridge],
25.0,McCOY,"Forget it! ...Perhaps we could cover a little philosophical ground? Life, Death, Life. Things of that nature?",[Bird-of-Prey bridge],
25.0,SPOCK,I did not have time on Vulcan to review the philosophical disciplines.,[Bird-of-Prey bridge],
25.0,McCOY,"Come on Spock, it's me, McCoy! You really have gone where no man has gone before. Can't you tell me what it felt like?",[Bird-of-Prey bridge],
25.0,SPOCK,It would be impossible to discuss the subject without a common frame of reference.,[Bird-of-Prey bridge],
25.0,McCOY,You're joking!,[Bird-of-Prey bridge],
25.0,SPOCK,A joke is a story with a humorous climax.,[Bird-of-Prey bridge],
25.0,McCOY,You mean I have to die to discuss your insights on death?,[Bird-of-Prey bridge],
25.0,SPOCK,"Forgive me, Doctor, I am receiving a number of distress calls.",[Bird-of-Prey bridge],
25.0,McCOY,I don't doubt it!,[Bird-of-Prey bridge],
26.0,STARFLEET COMMUNICATIONS OFFICER,"Juneau, Alaska, clouds increasing to ninetyfive percent!",[Starfleet Command],
26.0,STARFLEET DISPLAY OFFICER,"Tokyo, total cloud coverage. All power is from reserve banks. Leningrad has lost all electrical power. Cloud cover one hundred percent. Temperatures decreasing rapidly.",[Starfleet Command],(the Probe is affecting Earth's oceans and weather more violently)
26.0,FEDERATION PRESIDENT,What is the estimated cloud cover of the Planet exactly?,[Starfleet Command],
26.0,COMPUTER VOICE,Seventyeight point six percent.,[Starfleet Command],
26.0,CARTWRIGHT,"Notify all stations. Starfleet Emergency, RED ALERT. Switch power immediately to planetary reserves. ...Mister President, even with planetary reserves we cannot survive without the sun.",[Starfleet Command],
26.0,FEDERATION PRESIDENT,"I am well aware of that, Admiral. Ambassador Sarek, I'm afraid you're trapped her with us. There seems to be no way we can answer this Probe.",[Starfleet Command],
26.0,SAREK,"It is difficult to answer when one does not understand the question. ...Mister President, perhaps you should transmit a planet distress signal, ...while we still have time.",[Starfleet Command],
27.0,UHURA,Admiral?,[Bird-of-Prey bridge],
27.0,KIRK,What is it?,[Bird-of-Prey bridge],
27.0,UHURA,"Overlapping distress calls, and now a message coming in from the Federation.",[Bird-of-Prey bridge],
27.0,KIRK,On screen!,[Bird-of-Prey bridge],
27.0,FEDERATION PRESIDENT (on viewscreen),This is the President of the United Federation of Planets. Do not approach Earth!,[Bird-of-Prey bridge],
27.0,FEDERATION PRESIDENT (OC),The transmissions of an orbiting Probe are causing critical damage to this planet.,[Bird-of-Prey bridge],
27.0,FEDERATION PRESIDENT (on viewscreen),It has almost totally ionised our atmosphere.,[Bird-of-Prey bridge],
27.0,FEDERATION PRESIDENT (OC),All power sources have failed. All orbiting starships are powerless. The Probe is vaporising our oceans.,[Bird-of-Prey bridge],
27.0,FEDERATION PRESIDENT (on viewscreen),We cannot survive unless a way can be found to respond to the Probe. Further communications may not be possible,[Bird-of-Prey bridge],
27.0,FEDERATION PRESIDENT (OC),"Save your energy, Save yourselves.",[Bird-of-Prey bridge],
27.0,FEDERATION PRESIDENT (on viewscreen),Avoid the Planet Earth at all costs. ...Farewell.,[Bird-of-Prey bridge],
27.0,KIRK,"Uhura, let's hear the Probe's transmissions.",[Bird-of-Prey bridge],
27.0,UHURA,Yes sir. ...On speakers.,[Bird-of-Prey bridge],
27.0,KIRK,Spock? What do you make of that?,[Bird-of-Prey bridge],
27.0,SPOCK,Most unusual. An unknown form of energy of great power and intelligence. Evidently unaware that its transmissions are disruptive. I find it illogical that its intentions could be hostile.,[Bird-of-Prey bridge],
27.0,McCOY,"Well, dammit? You think this is its way of saying 'Hi there' to the people of the Earth?",[Bird-of-Prey bridge],
27.0,SPOCK,"There are other forms on intelligence on Earth, Doctor. Only human arrogance would assume the message must be meant for man.",[Bird-of-Prey bridge],
27.0,KIRK,You're suggesting the transmission is meant for lifeform other than man?,[Bird-of-Prey bridge],
27.0,SPOCK,"It is a possibility, Admiral. The President did say that it was directed at Earth's oceans",[Bird-of-Prey bridge],
27.0,KIRK,"Uhura, ...can you modify the Probe's signals accounting for density and temperature and salinity factors?",[Bird-of-Prey bridge],
27.0,UHURA,"I'll try, sir. ...I think I have it.",[Bird-of-Prey bridge],
27.0,KIRK,And this is what it would sound like underwater?,[Bird-of-Prey bridge],
27.0,UHURA,Yes sir.,[Bird-of-Prey bridge],
27.0,SPOCK,"Fascinating. If my suspicion is correct, there can be no response to this message.",[Bird-of-Prey bridge],
27.0,KIRK,Where are you going?,[Bird-of-Prey bridge],
27.0,SPOCK,To test my theory.,[Bird-of-Prey bridge],
27.0,KIRK,"Bones, you stay here.",[Bird-of-Prey bridge],
27.0,McCOY,"No way, ...somebody's gotta keep an eye on him!",[Bird-of-Prey bridge],
28.0,KIRK,Spock?,[Bird-of-Prey computer room],
28.0,SPOCK,"As suspected, the Probe's transmissions are the songs sung by whales.",[Bird-of-Prey computer room],
28.0,KIRK,Whales?,[Bird-of-Prey computer room],
28.0,SPOCK,"Specifically, humpback whales.",[Bird-of-Prey computer room],
28.0,McCOY,That's crazy! Who would send a Probe hundreds of light years to talk to a whale?,[Bird-of-Prey computer room],
28.0,KIRK,It's possible. Whales have been on Earth far earlier than man.,[Bird-of-Prey computer room],
28.0,SPOCK,Ten million years earlier. And humpbacks were heavily hunted by man. They've been extinct since the twentyfirst century. It is possible that an alien intelligence sent the Probe to determine why they lost contact.,[Bird-of-Prey computer room],
28.0,McCOY,My God!,[Bird-of-Prey computer room],
28.0,KIRK,"Spock, could the humpback's answer to this call be simulated?",[Bird-of-Prey computer room],
28.0,SPOCK,"The sounds, but not the language. We would be responding in gibberish.",[Bird-of-Prey computer room],
28.0,KIRK,Does the species exist on any other planet?,[Bird-of-Prey computer room],
28.0,SPOCK,Negative. Humpbacks were indigenous to Earth. Earth of the past.,[Bird-of-Prey computer room],
28.0,KIRK,Then we have no choice. We must destroy the Probe before it destroys Earth.,[Bird-of-Prey computer room],
28.0,SPOCK,"To attempt to do so would be futile, Admiral. The Probe could render us neutral easily.",[Bird-of-Prey computer room],
28.0,KIRK,But we can't turn away! ...There must be an alternative?,[Bird-of-Prey computer room],
28.0,SPOCK,"There is one possibility, but I cannot guarantee its success. We could attempt to find some humpback whales.",[Bird-of-Prey computer room],
28.0,McCOY,"You just said there aren't any, except on Earth of the past.",[Bird-of-Prey computer room],
28.0,SPOCK,"Yes Doctor, that's exactly what I said.",[Bird-of-Prey computer room],
28.0,McCOY,"Well, in that case... Now wait just a damn minute!",[Bird-of-Prey computer room],
28.0,KIRK,"Spock, start your computations for time warp. ...Bones, you come with me.",[Bird-of-Prey computer room],
29.0,COMPUTER VOICE,RED ALERT! RED ALERT! RED ALERT!,[Starfleet Command],
29.0,STARFLEET COMMUNICATIONS OFFICER,"Admiral, we need that power to keep the medical and emergency systems functioning.",[Starfleet Command],
29.0,STARFLEET COMMUNICATIONS ENSIGN,All underground storage systems have been shut down.,[Starfleet Command],
29.0,COMPUTER VOICE,RED ALERT! RED ALERT! ...RED ALERT! RED ALERT!,[Starfleet Command],
30.0,KIRK,"Scotty, how long is this bay?",[Bird-of-Prey cargo bay],(the chaotic scene continues as engineers try to reinforce a large window)
30.0,SCOTT,"About sixty feet, Admiral.",[Bird-of-Prey cargo bay],
30.0,KIRK,Can you enclose it to hold water?,[Bird-of-Prey cargo bay],
30.0,SCOTT,I suppose I could. Are you planning to take a swim?,[Bird-of-Prey cargo bay],
30.0,McCOY,"Off the deep end, Mister Scott.",[Bird-of-Prey cargo bay],
30.0,KIRK,"Scotty, we've got to find some humpbacks.",[Bird-of-Prey cargo bay],
30.0,SCOTT,Humpbacked ...people?,[Bird-of-Prey cargo bay],
30.0,KIRK,"Whales, Mister Scott, whales! Fortyfive to fifty feet long, about forty tons each.",[Bird-of-Prey cargo bay],
31.0,McCOY,Are you really going to try this time travel in this rust bucket?,[Bird-of-Prey corridor],
31.0,KIRK,We've done it before.,[Bird-of-Prey corridor],
31.0,McCOY,"Sure, slingshot around the sun. If you pick up enough speed you're in time warp. If you don't, you fry.",[Bird-of-Prey corridor],
31.0,KIRK,Would you prefer to do nothing?,[Bird-of-Prey corridor],
31.0,McCOY,"I'd prefer a dose of common sense. You are proposing to head backwards in time, find humpback whales, then bring them forward in time, drop them off, and hope to hell they tell this Probe what to do with itself!",[Bird-of-Prey corridor],
31.0,KIRK,That's the general idea.,[Bird-of-Prey corridor],
31.0,McCOY,That's crazy!,[Bird-of-Prey corridor],
31.0,KIRK,"You have a better idea, now's the time.",[Bird-of-Prey corridor],
32.0,KIRK,"The computations, Mister Spock?",[Bird-of-Prey bridge],
32.0,SPOCK,"In progress, Admiral.",[Bird-of-Prey bridge],
32.0,KIRK,Uhura. Get me through to Starfleet Command.,[Bird-of-Prey bridge],
33.0,COMPUTER VOICE,RED ALERT!,[Starfleet Command],
33.0,STARFLEET COMMUNICATIONS OFFICER,"I'm picking up a faint transmission, ...I think it's Admiral Kirk calling!",[Starfleet Command],
33.0,CARTWRIGHT,On screen!,[Starfleet Command],
33.0,KIRK (on viewscreen),Starfleet Command. This is Admiral James T. Kirk. ...We have intercepted and analysed the call of the Probe.,[Starfleet Command],
33.0,CARTWRIGHT,Go to reserve power. ...Now!,[Starfleet Command],
33.0,KIRK (on viewscreen),It is our opinion that humpback whales can give a proper response to the Probe.,[Starfleet Command],
33.0,CARTWRIGHT,Stabilise! Emergency reserve!,[Starfleet Command],
33.0,STARFLEET COMMUNICATIONS OFFICER (OC),Emergency reserve.,[Starfleet Command],
33.0,KIRK (on viewscreen),We are going to attempt timetravel. We are computing our trajectory at this time.,[Starfleet Command],
33.0,CARTWRIGHT,Get him back! Get him back!,[Starfleet Command],
34.0,SPOCK,"Ready to engage computer, Admiral.",[Bird-of-Prey bridge],(the large window starts to collapse)
34.0,KIRK,What is our target in time?,[Bird-of-Prey bridge],
34.0,SPOCK,Late twentieth century.,[Bird-of-Prey bridge],
34.0,KIRK,Surely you can be more specific.,[Bird-of-Prey bridge],
34.0,SPOCK,Not with this equipment. I have had to programme some of the variables from memory.,[Bird-of-Prey bridge],
34.0,KIRK,What are some of the variables?,[Bird-of-Prey bridge],
34.0,SPOCK,"Availability of fuel components, mass of the vessel through a time continuum, and the probable location of humpback whales, in this case, the Pacific basin.",[Bird-of-Prey bridge],
34.0,KIRK,You've programmed that from memory?,[Bird-of-Prey bridge],
34.0,SPOCK,I have.,[Bird-of-Prey bridge],
34.0,McCOY,"Angels and ministers of grace, defend us.",[Bird-of-Prey bridge],
34.0,SPOCK,"Hamlet, Act one scene four.",[Bird-of-Prey bridge],
34.0,KIRK,"No doubts about your memory. Engage computer. Prepare for warp speed. ...Shields, Mister Chekov.",[Bird-of-Prey bridge],
34.0,CHEKOV,"Shields, aye.",[Bird-of-Prey bridge],
34.0,KIRK,"May fortune favour the foolish? ...Warp speed, Mister Sulu!",[Bird-of-Prey bridge],
