Scene_ID,Character,Dialogue,Scene_Description,Metadata
17.0,McCOY,"Well, I'll call Valhalla and reserve you a room. It's a mystery what draws us together. All that time in space ...getting on each other's nerves ...and what do we do when shore leave comes along? We spend it together. Other people have families.",[Yosemite campsite],
17.0,KIRK,"Other people, Bones. Not us. ...What are you doing?",[Yosemite campsite],
17.0,SPOCK,I am preparing to toast a 'marsh melon'.,[Yosemite campsite],
17.0,McCOY,"Well, I'll be damned. A marsh melon. Where did you learn to do that?",[Yosemite campsite],
17.0,SPOCK,Before leaving the ship I consulted the computer library to familiarise myself with the customs associated with 'camping out.',[Yosemite campsite],
17.0,McCOY,"Tell me, Spock. What do we do after we toast the marsh, ...er, melons?",[Yosemite campsite],
17.0,SPOCK,We consume them.,[Yosemite campsite],
17.0,McCOY,I know we consume them. I mean after that.,[Yosemite campsite],
17.0,SPOCK,I believe we are required to engage in a ritual known as the singalong.,[Yosemite campsite],
17.0,KIRK,"I haven't sung around a campfire since I was a boy in Iowa. Wait a minute. Bones, what are we gonna sing?",[Yosemite campsite],
17.0,McCOY,How about 'Camptown Races?',[Yosemite campsite],
17.0,KIRK,'Pack Up Your Troubles.',[Yosemite campsite],
17.0,SPOCK,"Are we leaving, Captain?",[Yosemite campsite],
17.0,McCOY,"It's a song title, Spock.",[Yosemite campsite],
17.0,SPOCK,Ah.,[Yosemite campsite],
17.0,KIRK,'Moon Over Rigel Seven?',[Yosemite campsite],
17.0,McCOY,"'Row, Row, Row Your Boat.'",[Yosemite campsite],
17.0,KIRK,"'Row, Row, Row Your Boat.' I love 'Row, Row... Do you 'Row, Row, ...Row Your Boat', Spock?",[Yosemite campsite],
17.0,SPOCK,"That song did not come up in my research, Captain.",[Yosemite campsite],
17.0,KIRK,"The lyrics are very simple. It's 'Row, row, row your boat, gently down the stream, ...merrily, merrily, merrily, merrily, life is but a dream.' The Doctor and I will start it off and then when we give you the signal you jump in. Doctor if you please.",[Yosemite campsite],
17.0,McCOY,Don't say I didn't warn you.,[Yosemite campsite],
17.0,KIRK/McCOY,"'Row, row, row your boat gently down the stream merrily, merrily, merrily, ...merrily, life...'",[Yosemite campsite],
17.0,KIRK,"Come on, Spock? Why didn't you jump in?",[Yosemite campsite],
17.0,SPOCK,I was trying to comprehend the meaning of the words.,[Yosemite campsite],
17.0,McCOY,"It's a song, you greenblooded a Vulcan. You sing it. The words aren't important. What's important is that you have a good time singing it.",[Yosemite campsite],
17.0,SPOCK,"Oh, I am sorry, Doctor. ...Were we having a good time?",[Yosemite campsite],
17.0,McCOY,God! I liked him better before he died.,[Yosemite campsite],
17.0,KIRK,"No, no, no, stop it. Let's... Let's go to bed and just let's get some sleep?",[Yosemite campsite],
17.0,SPOCK,Captain?,[Yosemite campsite],
17.0,KIRK,"Spock, we're on leave. Call me Jim.",[Yosemite campsite],
17.0,SPOCK,Jim?,[Yosemite campsite],
17.0,KIRK,"Yes, Spock?",[Yosemite campsite],
17.0,SPOCK,Life is not a dream.,[Yosemite campsite],
17.0,KIRK,"Go to sleep, Spock.",[Yosemite campsite],
17.0,SPOCK,Yes Captain.,[Yosemite campsite],
17.0,KIRK,"Good night, Bones.",[Yosemite campsite],
17.0,McCOY,"Good night, Jim.",[Yosemite campsite],
17.0,KIRK,"Good night, Spock.",[Yosemite campsite],
17.0,SPOCK,"Good night, Doctor.",[Yosemite campsite],
17.0,McCOY,"Good night, Spock.",[Yosemite campsite],
17.0,SPOCK,"Good night, Jim.",[Yosemite campsite],
18.0,VIXIS,"in Klingonese Captain Klaa, we have the target in sight. A probe of ancient origin.",[Bird-of-Prey bridge],
18.0,KLAA,in Klingonese Difficult to hit?,[Bird-of-Prey bridge],(the Pioneer 10 probe is seen drifting in space)
18.0,VIXIS,in Klingonese Most difficult.,[Bird-of-Prey bridge],
18.0,KLAA,in Klingonese Good. All weapons at my control. ...Scope!,[Bird-of-Prey bridge],
18.0,KLAA,in Klingonese Shooting space garbage is no test of a warrior's mettle. I need a target that fights back.,[Bird-of-Prey bridge],
18.0,VIXIS,"in Klingonese Captain, new data. Hostages on Nimbus Three.",[Bird-of-Prey bridge],
18.0,VIXIS,in Klingonese One of the hostages is a Klingon.,[Bird-of-Prey bridge],
18.0,KLAA,in Klingonese And the others?,[Bird-of-Prey bridge],
18.0,VIXIS,in Klingonese A Terran and a Romulan.,[Bird-of-Prey bridge],(more information is received on the viewscreen)
18.0,KLAA,in Klingonese That means the Federation will be sending a rescue ship of its own. Plot course for Nimbus Three. ...I've always wanted to engage a Federation ship.,[Bird-of-Prey bridge],
19.0,McCOY,Get that damn light out of my face!,[Yosemite campsite],
19.0,UHURA,"Mister Scott apologises for having to send the shuttlecraft The transporter beam is nonoperational. Captain, we've received important orders from Starfleet Command.",[Yosemite campsite],
19.0,KIRK,Why didn't you beep my communicator?,[Yosemite campsite],(noise and downdraught from a hovering shuttlecraft awake the campers)
19.0,UHURA,You forgot to take it with you.,[Yosemite campsite],
19.0,KIRK,"Wonder why I did that? ...Well, gentlemen, it appears shore leave's been cancelled. Pack out your trash.",[Yosemite campsite],
20.0,KIRK,'All I ask is a tall ship and a star to steer her by.',[Galileo 5],
20.0,McCOY,Melville.,[Galileo 5],
20.0,SPOCK,John Masefield.,[Galileo 5],
20.0,McCOY,Are you sure about that?,[Galileo 5],
20.0,SPOCK,"I am well versed in the classics, Doctor",[Galileo 5],
20.0,McCOY,"Then how come you don't know 'Row, Row, Row Your Boat?'",[Galileo 5],
21.0,UHURA (OC),"Ready for landing maneuver. Enterprise, you have control.",[Enterprise-A shuttlebay control room],
21.0,SCOTT,We're doing just fine.,[Enterprise-A shuttlebay control room],
22.0,SCOTT,All I can say is they don't make 'em like they used to.,[Enterprise-A shuttlebay],
22.0,KIRK,You told me you could have the ship operational in two weeks. I gave you three. What happened?,[Enterprise-A shuttlebay],
22.0,SCOTT,"I think you gave me too much time, Captain.",[Enterprise-A shuttlebay],
22.0,KIRK,"Very well, Mister Scott. Carry on.",[Enterprise-A shuttlebay],
22.0,SCOTT,"Right, sir. ...How many times do I have to tell you? The right tool for the right job.",[Enterprise-A shuttlebay],
22.0,McCOY,I don't think I've ever seen him happier.,[Enterprise-A shuttlebay],
23.0,KIRK,"Bridge, ...I hope. ...I could use a shower.",[Enterprise-A turbolift],
23.0,SPOCK,Yes.,[Enterprise-A turbolift],
24.0,KIRK,Doesn't anything work on this ship?,[Enterprise-A bridge],
24.0,McCOY,"Starfleet's got some nerve sending us out in this condition. Why, the ship's a virtual ghost town.",[Enterprise-A bridge],
24.0,UHURA,Captain! Starfleet transmission online.,[Enterprise-A bridge],(the turbolift doors fail to open properly)
24.0,KIRK,"Put it on the viewscreen screen, will you please? ...Can we have a little quiet, please? ...Can you clear that up? ...Can we have a little quiet? ...Bob?",[Enterprise-A bridge],
24.0,ADMIRAL BENNETT (on viewscreen),"Jim? Well, we're dressing informally, aren't we?",[Enterprise-A bridge],
24.0,KIRK,You caught me on my way to the shower.,[Enterprise-A bridge],
24.0,ADMIRAL BENNETT (on viewscreen)),"I apologise for cancelling shore leave but look, we have a dangerous situation out on Nimbus Three.",[Enterprise-A bridge],
24.0,KIRK,On 'The Planet of Galactic Peace?',[Enterprise-A bridge],
24.0,ADMIRAL BENNETT (on viewscreen),"The same. From what we can make out, a terrorist force has captured the only settlement and they've taken hostages. The Klingon, the Romulan and the Federation consuls. Now I know Enterprise is not exactly up to specs...",[Enterprise-A bridge],
24.0,KIRK,"With all due respect, the Enterprise is a disaster. There must be other ships in the Quadrant.",[Enterprise-A bridge],
24.0,ADMIRAL BENNETT (on viewscreen),"Other ships, yes, but no experienced commanders. Captain, ...I need Jim Kirk. Your orders are to proceed to Nimbus Three, assess the situation and avoid confrontation if possible. Above all, however, all get those hostages back safely.",[Enterprise-A bridge],
24.0,KIRK,Have the Klingons responded?,[Enterprise-A bridge],
24.0,ADMIRAL BENNETT (on viewscreen),"No, but you can bet they will.",[Enterprise-A bridge],
24.0,KIRK,"Understood. Kirk out. Plot course to Nimbus Three, Mister Sulu.",[Enterprise-A bridge],
24.0,SULU,Aye sir. Course plotted.,[Enterprise-A bridge],
24.0,KIRK,I'm afraid the ship's problems will have to be solved en route. Since we're undermanned I'm counting on each one of you to give his best. End of speech. Let's go to work.,[Enterprise-A bridge],
24.0,McCOY,"Jim! If you ask me, ...and you haven't, I think this is a terrible idea. We're bound to bump into the Klingons and they don't exactly like you.",[Enterprise-A bridge],
24.0,KIRK,The feeling's mutual. Engine room.,[Enterprise-A bridge],
24.0,SCOTT (OC),Scotty here.,[Enterprise-A bridge],
24.0,KIRK,"We'll need all the power you can muster, Mister",[Enterprise-A bridge],
25.0,SCOTT,"Don't you worry, Captain. We'll beat those Klingon devils even if I have to get out and push.",[Enterprise-A engineering],
26.0,KIRK,"I hope it won't come to that, Mister Scott. ...All possible speed, Mister Sulu.",[Enterprise-A bridge],
26.0,SULU,Aye sir.,[Enterprise-A bridge],
26.0,McCOY,"What's the matter, Jim?",[Enterprise-A bridge],
26.0,KIRK,I miss my old chair.,[Enterprise-A bridge],
27.0,VIXIS,in Klingonese The Starship Enterprise has been dispatched to Nimbus Three.,[Bird-of-Prey bridge],
27.0,KLAA,in Klingonese Enterprise? That's Kirk's ship. ...If I could defeat Kirk...,[Bird-of-Prey bridge],
27.0,VIXIS,in Klingonese ...you would be the greatest warrior in the galaxy.,[Bird-of-Prey bridge],
27.0,KLAA,in Klingonese Maximum speed! ...Success!,[Bird-of-Prey bridge],
28.0,LOGBOOK,"Good morning, Captain.",[Enterprise-A bridge],
28.0,KIRK,...Forget it.,[Enterprise-A bridge],(Kirk is using a new electronic log book)
28.0,UHURA,"Captain, we are receiving the hostage information you requested.",[Enterprise-A bridge],"KIRK (OC): Captain's log. Stardate eighty-four fifty... Captain's log, stardate eighty-four..."
28.0,KIRK,Put it on the screen.,[Enterprise-A bridge],(the log book fails for the second time. He shuts it)
28.0,STARFLEET VOICE,This is an authorised transmission from the Starfleet Command memory bank.,[Enterprise-A bridge],
28.0,KIRK,Not General Korrd!,[Enterprise-A bridge],
28.0,SPOCK,The same. He has apparently fallen out of favour with the Klingon High Command.,[Enterprise-A bridge],
28.0,KIRK,"General Korrd's military strategies were required learning when I was a cadet at the Academy. When they put me out to pasture, I hope I fare better than Korrd.",[Enterprise-A bridge],
28.0,McCOY,"Ah, this must be the hostage tape.",[Enterprise-A bridge],
28.0,CAITHLIN (on viewscreen),"A short time ago we surrendered ourselves to the forces of the Galactic Army of Light. At this moment, we are in their protective custody. Their leader assures us that we will be treated humanely as long as we cooperate with his demands. I believe his sincerity. He requests that you send a Federation starship to parlay for our release at once. Be assured we are in good health and would appreciate your immediate response.",[Enterprise-A bridge],
28.0,SYBOK (on viewscreen),"I deeply regret this desperate act but these are desperate times. I have no desire to harm these innocents but do not put me to the test. I implore you... I implore you to respond, ...immediately.",[Enterprise-A bridge],
28.0,KIRK,What is it? You look like you've just seen a ghost.,[Enterprise-A bridge],
28.0,SPOCK,"Perhaps I have, Captain.",[Enterprise-A bridge],
29.0,KIRK,"Spock, what is it? Do you know this Vulcan?",[Enterprise-A forward observation room],
29.0,SPOCK,I cannot be sure.,[Enterprise-A forward observation room],
29.0,KIRK,But he does seem familiar.,[Enterprise-A forward observation room],
29.0,SPOCK,He reminds me of someone I knew in my youth.,[Enterprise-A forward observation room],
29.0,McCOY,"Why, Spock, I didn't know you had one.",[Enterprise-A forward observation room],
29.0,SPOCK,I do not often think of the past.,[Enterprise-A forward observation room],
29.0,KIRK,Who is it he reminds you of?,[Enterprise-A forward observation room],
29.0,SPOCK,"There was a young student, ...exceptionally gifted, ...possessing ...great intelligence. It was assumed that one day he would take his place amongst the great scholars of Vulcan. But he was a revolutionary.",[Enterprise-A forward observation room],
29.0,KIRK,What do you mean?,[Enterprise-A forward observation room],
29.0,SPOCK,The knowledge and experience he sought were forbidden by Vulcan belief.,[Enterprise-A forward observation room],
29.0,KIRK,Forbidden?,[Enterprise-A forward observation room],
29.0,SPOCK,He rejected his logical upbringing. He embraced the animal passions of our ancestors.,[Enterprise-A forward observation room],
29.0,KIRK,Why?,[Enterprise-A forward observation room],
29.0,SPOCK,"He believed that the key to selfknowledge was emotion, ...not logic.",[Enterprise-A forward observation room],
29.0,McCOY,Imagine that. A passionate Vulcan.,[Enterprise-A forward observation room],
29.0,SPOCK,"When he encouraged others to follow him, he was banished from Vulcan, never to return.",[Enterprise-A forward observation room],
29.0,KIRK,Fascinating.,[Enterprise-A forward observation room],
29.0,UHURA (OC),Captain to the bridge.,[Enterprise-A forward observation room],
29.0,KIRK,On my way. ...Spock?,[Enterprise-A forward observation room],
29.0,SPOCK,"Coming, Captain.",[Enterprise-A forward observation room],
30.0,SULU,Approaching Nimbus Three.,[Enterprise-A bridge],
30.0,UHURA (OC),Hailing frequencies open.,[Enterprise-A bridge],
30.0,KIRK,"Standard orbit, Mister Sulu.",[Enterprise-A bridge],
30.0,UHURA,"Captain, we're receiving a transmission from Paradise City. They are demanding to know our intentions.",[Enterprise-A bridge],
30.0,KIRK,Respond with static. Let them think we're having difficulty. It wouldn't be far from the truth.,[Enterprise-A bridge],
30.0,UHURA,"Paradise City, can you boost your power? We are barely receiving transmission.",[Enterprise-A bridge],
30.0,KIRK,Transporter room. Status.,[Enterprise-A bridge],
31.0,SCOTT,"Scotty here, Captain. Transporter still inoperative. Even if we could lock on to the hostages, we could'na beam them up.",[Enterprise-A transporter room],
32.0,KIRK,Then we'll have to get them out the old fashioned way.,[Enterprise-A bridge],
32.0,SPOCK,Klingon vessel now entering. BirdofPrey. Estimating one point nine hours until her weapons come to bear.,[Enterprise-A bridge],
32.0,KIRK,Damn. Let's go.,[Enterprise-A bridge],
33.0,SPOCK,Their scanning equipment is primitive but effective. I recommend we land at coordinates eight five six three.,[Galileo 5],
33.0,KIRK,That puts us pretty far away from Paradise City.,[Galileo 5],
33.0,SPOCK,To land any closer would be to risk detection.,[Galileo 5],
33.0,KIRK,"Mister Sulu, ...execute.",[Galileo 5],
33.0,SULU,Aye sir.,[Galileo 5],
34.0,CHEKOV (OC),"Paradise City, this is the Starship Enterprise.",[Paradise City saloon backroom],
34.0,SYBOK,A Federation starship.,[Paradise City saloon backroom],
34.0,CHEKOV (on viewscreen),This is Captain Pavel Chekov. You are in violation of Neutral Zone treaty. I advise you to release your hostages at once or suffer the consequences.,[Paradise City saloon backroom],
34.0,SYBOK,"Your threats amuse me, Captain Chekov. What consequences did you have in mind?",[Paradise City saloon backroom],
34.0,CHEKOV (on viewscreen),"Even as we speak, a Klingon warship is on its way. We estimate arrival within the hour.",[Paradise City saloon backroom],
34.0,SYBOK,I imagine the Klingons will be quite angry.,[Paradise City saloon backroom],
34.0,CHEKOV (on viewscreen),You are a master of understatement. They're likely to destroy the planet.,[Paradise City saloon backroom],
34.0,SYBOK,"Then it's fortunate I have you and your starship to protect me. In the meantime, Captain Chekov, I instruct you and your first officer to beam down to my coordinates.",[Paradise City saloon backroom],(the Galileo 5 shuttlecraft lands and all personnel disgorge)
34.0,CHEKOV (on viewscreen),We will be happy to beam down but first we must have certain assurances.,[Paradise City saloon backroom],
35.0,SPOCK,At footspeed I estimate the journey to Paradise City at one point two hours.,[Nimbus III - desert],
35.0,KIRK,We don't have one point two hours.,[Nimbus III - desert],
35.0,KIRK,Wait a minute! But we'll have to get their attention.,[Nimbus III - desert],
35.0,REBEL,What's that? ...Is she naked?,[Nimbus III - desert],
35.0,UHURA,Hello boys! ...I've always wanted to play to a 'captive' audience.,[Nimbus III - desert],(Kirk spots a line of tethered horses)
35.0,REBEL,"Oh, damn!",[Nimbus III - desert],
35.0,KIRK,Spock.,[Nimbus III - desert],
35.0,SPOCK,"Yes, Captain?",[Nimbus III - desert],
35.0,KIRK,Be one with the horse.,[Nimbus III - desert],
35.0,SPOCK,Yes Captain.,[Nimbus III - desert],(Kirk and crew thunder across the desert on the horses towards Paradise City)
36.0,J'ONN,Open the gate. It's our lookout party.,[Paradise City gate],
36.0,KIRK,Federation soldiers are right behind us! Close the gate!,[Paradise City gate],
37.0,J'ONN,Where are they going?,[Paradise City streets],
37.0,KIRK,Spock.,[Paradise City streets],
37.0,SPOCK,"Hold your horse, Captain. I am scanning. The hostages are being held in that structure.",[Paradise City streets],
37.0,KIRK,"Galileo, this is Strike Team. Start your run. ...Phasers on stun! Get rid of the mounts! Sulu, take out that light!",[Paradise City streets],
38.0,SYBOK,What's going on?,[Paradise City saloon backroom],
38.0,CHEKOV (on viewscreen),I instruct you to surrender at once. You are under attack by superior Federation forces.,[Paradise City saloon backroom],
38.0,SYBOK,Do you realise what you've done? It wasn't bloodshed I wanted.,[Paradise City saloon backroom],
38.0,CHEKOV (on viewscreen),Wait! Come back!,[Paradise City saloon backroom],
39.0,KIRK,"Uhura, Come on down.",[Paradise City streets],
40.0,UHURA,"Roger, coming in.",[Galileo 5],
41.0,RECORDED ANNOUNCEMENT,Nimbus Three is famous for its wildlife and the fishing is terrific. Easy financing through Federation Federal can take you there.,[Paradise City saloon],
42.0,KIRK,Thank God.,[Paradise City saloon backroom],
42.0,CAITHLIN,Please cooperate.,[Paradise City saloon backroom],(Kirk enters the darkened saloon and a Catwoman leaps on him. He finally dumps her in an aquarium)
42.0,TALBOT,Would you mind handing over your weapons?,[Paradise City saloon backroom],
43.0,SYBOK,"Well done, my friends.",[Paradise City streets],
43.0,SPOCK,Qual se tu?,[Paradise City streets],
43.0,SYBOK,Spock! ...Spock! It's me. It's Sybok. After all these years you've finally caught up with me. Don't you have anything to say to me?,[Paradise City streets],
43.0,SPOCK,You are under arrest for seventeen violations of Neutral Zone Treaty.,[Paradise City streets],
43.0,SYBOK,"Ha, ha, ha! ...Spock! You've developed a sense of humour after all.",[Paradise City streets],(Kirk and the rest of the prisoners including Uhura pass through the cheering crowd)
